#run	subrun	status
1307	31	good
1307	32	good
1307	33	good
1307	34	good
1308	1	bad
1310	1	good
1312	1	good
1313	1	bad
1313	2	good
1313	3	good
1313	4	good
1313	5	good
1313	6	good
1313	7	good
1313	8	good
1314	1	bad
1314	2	good
1314	3	good
1314	4	good
1314	5	good
1314	6	good
1314	7	good
1314	8	good
1314	9	good
1314	10	good
1314	11	good
1314	12	good
1314	13	good
1315	1	good
1315	2	good
1316	1	good
1316	2	good
1317	1	good
1318	1	good
1319	1	good
1319	2	good
1319	3	good
1321	1	good
1322	1	good
1323	1	good
1324	1	good
1325	1	good
1325	2	good
1325	3	good
1325	4	good
1325	5	good
1325	6	good
1325	7	good
1325	8	good
1325	9	good
1325	10	good
1325	11	good
1325	12	good
1325	13	good
1325	14	good
1325	15	good
1325	16	good
1325	17	good
1325	18	good
1325	19	good
1325	20	good
1325	21	good
1325	22	good
1325	23	good
1325	24	good
1325	25	good
1325	26	good
1326	1	good
1327	1	good
1327	2	good
1327	3	good
1327	4	good
1327	5	good
1327	6	good
1327	7	good
1327	8	good
1328	1	good
1329	1	good
1330	1	good
1330	2	good
1330	3	good
1330	4	good
1330	5	good
1330	6	good
1330	7	good
1330	8	good
1330	9	good
1330	10	good
1330	11	good
1330	12	good
1330	13	good
1330	14	good
1331	1	good
1332	1	good
1333	1	good
1334	1	good
1334	2	good
1334	3	good
1334	4	good
1334	5	good
1334	6	good
1334	7	good
1334	8	good
1334	9	good
1335	1	good
1335	2	good
1337	1	good
1338	1	good
1339	1	good
1340	1	good
1342	1	good
1343	1	good
1344	1	bad
1345	1	good
1345	2	good
1345	3	good
1345	4	good
1345	5	good
1345	6	good
1345	7	good
1345	8	good
1345	9	good
1345	10	good
1345	11	good
1345	12	good
1345	13	good
1345	14	good
1345	15	good
1345	16	good
1345	17	good
1345	18	good
1345	19	good
1345	20	good
1345	21	good
1345	22	good
1345	23	good
1345	24	good
1345	25	questionable
1345	26	good
1345	27	good
1345	28	good
1345	29	good
1345	30	good
1345	31	good
1345	32	good
1345	33	bad
1345	34	good
1345	35	good
1345	36	good
1345	37	good
1345	38	bad
1345	39	good
1345	40	good
1345	41	good
1345	42	good
1345	43	bad
1345	44	good
1345	45	good
1345	46	good
1345	47	good
1345	48	bad
1345	49	good
1345	50	good
1345	51	good
1345	52	good
1345	53	bad
1345	54	good
1345	55	good
1345	56	good
1345	57	good
1345	58	bad
1345	59	good
1345	60	good
1345	61	good
1345	62	good
1345	63	bad
1345	64	good
1345	65	good
1345	66	good
1345	67	good
1346	1	good
1346	2	good
1346	3	good
1346	4	good
1346	5	good
1346	6	good
1346	7	good
1347	1	good
1348	1	good
1348	2	good
1348	3	good
1348	4	good
1348	5	good
1348	6	good
1349	1	good
1349	2	good
1349	3	good
1349	4	good
1349	5	good
1349	6	good
1349	7	good
1349	8	good
1349	9	good
1349	10	good
1349	11	good
1349	12	good
1349	13	good
1349	14	good
1349	15	good
1350	1	good
1350	2	good
1350	3	good
1350	4	good
1350	5	good
1350	6	good
1350	7	good
1350	8	good
1350	9	good
1350	10	good
1350	11	good
1350	12	good
1350	13	good
1350	14	good
1350	15	good
1350	16	good
1350	17	good
1350	18	good
1350	19	good
1350	20	good
1350	21	good
1350	22	good
1350	23	good
1350	24	good
1350	25	good
1350	26	good
1350	27	good
1350	28	good
1350	29	good
1350	30	good
1350	31	good
1350	32	good
1350	33	good
1350	34	good
1350	35	good
1350	36	good
1350	37	good
1350	38	good
1350	39	good
1350	40	good
1350	41	good
1350	42	good
1350	43	good
1350	44	good
1350	45	good
1350	46	good
1350	47	good
1350	48	good
1350	49	good
1350	50	good
1350	51	good
1350	52	good
1350	53	good
1350	54	good
1350	55	good
1350	56	good
1350	57	good
1350	58	good
1350	59	good
1350	60	good
1350	61	good
1350	62	good
1350	63	good
1350	64	good
1350	65	good
1350	66	good
1350	67	good
1350	68	good
1350	69	good
1350	70	good
1350	71	good
1350	72	good
1350	73	good
1350	74	good
1350	75	good
1350	76	good
1350	77	good
1350	78	good
1350	79	good
1350	80	good
1350	81	good
1350	82	good
1350	83	good
1350	84	good
1350	85	good
1350	86	good
1350	87	good
1350	88	good
1350	89	good
1350	90	good
1350	91	good
1350	92	good
1350	93	good
1350	94	good
1350	95	good
1350	96	good
1350	97	good
1350	98	good
1350	99	good
1350	100	good
1350	101	good
1350	102	good
1350	103	good
1350	104	good
1350	105	good
1350	106	good
1350	107	good
1350	108	good
1350	109	good
1350	110	good
1350	111	good
1350	112	good
1350	113	good
1350	114	good
1350	115	good
1350	116	good
1350	117	good
1350	118	good
1350	119	good
1350	120	good
1350	121	good
1350	122	good
1350	123	good
1350	124	good
1350	125	good
1350	126	good
1350	127	good
1350	128	good
1350	129	good
1350	130	good
1350	131	good
1350	132	good
1350	133	good
1350	134	good
1350	135	good
1350	136	good
1350	137	good
1350	138	good
1350	139	good
1350	140	good
1350	141	good
1350	142	good
1350	143	good
1350	144	good
1350	145	good
1350	146	good
1350	147	good
1350	148	good
1350	149	good
1350	150	good
1350	151	good
1350	152	good
1350	153	good
1350	154	good
1350	155	good
1350	156	good
1350	157	good
1350	158	good
1350	159	good
1350	160	good
1350	161	good
1350	162	good
1350	163	good
1350	164	good
1350	165	good
1350	166	good
1351	1	bad
1351	2	bad
1351	3	bad
1351	4	bad
1353	1	bad
1355	1	bad
1355	2	bad
1357	1	bad
1358	1	bad
1359	1	special
1359	2	special
1359	3	special
1359	4	special
1359	5	special
1359	6	special
1359	7	special
1359	8	special
1359	9	special
1359	10	special
1359	11	special
1359	12	special
1359	13	special
1359	14	special
1359	15	special
1359	16	special
1359	17	special
1359	18	special
1359	19	special
1359	20	special
1359	21	special
1359	22	special
1359	23	special
1359	24	special
1359	25	special
1359	26	special
1359	27	special
1359	28	special
1359	29	special
1359	30	special
1359	31	special
1359	32	special
1359	33	special
1359	34	special
1359	35	special
1361	1	special
1361	2	special
1361	3	special
1361	4	special
1361	5	special
1361	6	special
1361	7	special
1361	8	special
1361	9	special
1361	10	special
1364	1	special
1364	2	special
1364	3	special
1364	4	special
1364	5	special
1364	6	special
1364	7	special
1365	1	special
1365	2	special
1365	3	special
1365	4	special
1365	5	special
1365	6	special
1365	7	special
1366	1	special
1366	2	special
1366	3	special
1366	4	special
1366	5	special
1366	6	special
1366	7	special
1366	8	special
1366	9	special
1366	10	special
1366	11	special
1366	12	special
1366	13	special
1366	14	special
1366	15	special
1366	16	special
1366	17	special
1366	18	special
1366	19	special
1366	20	special
1366	21	special
1366	22	special
1366	23	special
1366	24	special
1366	25	special
1366	26	special
1366	27	special
1366	28	special
1366	29	special
1366	30	special
1366	31	special
1366	32	special
1366	33	special
1366	34	special
1366	35	special
1366	36	special
1366	37	special
1366	38	special
1366	39	special
1366	40	special
1366	41	special
1366	42	special
1366	43	special
1366	44	special
1366	45	special
1366	46	special
1366	47	special
1366	48	special
1366	49	special
1366	50	special
1366	51	special
1366	52	special
1366	53	special
1366	54	special
1366	55	special
1366	56	special
1366	57	special
1366	58	special
1366	59	special
1366	60	special
1366	61	special
1366	62	special
1366	63	special
1366	64	special
1366	65	special
1366	66	special
1366	67	special
1366	68	special
1366	69	special
1366	70	special
1366	71	special
1366	72	special
1366	73	special
1366	74	special
1366	75	special
1366	76	special
1366	77	special
1366	78	special
1366	79	special
1366	80	special
1366	81	special
1366	82	special
1366	83	special
1366	84	special
1366	85	special
1366	86	special
1366	87	special
1366	88	special
1366	89	special
1366	90	special
1366	91	special
1366	92	special
1366	93	special
1366	94	special
1366	95	special
1366	96	special
1366	97	special
1366	98	special
1366	99	special
1366	100	special
1366	101	special
1366	102	special
1366	103	special
1366	104	special
1366	105	special
1366	106	special
1366	107	special
1366	108	special
1366	109	special
1366	110	special
1366	111	special
1366	112	special
1366	113	special
1366	114	special
1367	1	bad
1367	2	bad
1367	3	bad
1367	4	bad
1367	5	bad
1367	6	bad
1367	7	bad
1367	8	bad
1367	9	bad
1367	10	bad
1367	11	bad
1367	12	bad
1369	1	bad
1369	2	bad
1371	1	bad
1371	2	bad
1371	3	bad
1371	4	bad
1371	5	bad
1371	6	bad
1372	1	bad
1372	2	bad
1372	3	bad
1372	4	bad
1372	5	bad
1372	6	bad
1372	7	bad
1372	8	bad
1373	1	bad
1373	2	bad
1373	3	bad
1373	4	bad
1373	5	bad
1373	6	bad
1373	7	bad
1376	1	bad
1376	2	bad
1376	3	bad
1376	4	bad
1377	1	bad
1377	2	bad
1377	3	bad
1377	4	bad
1377	5	bad
1377	6	bad
1377	7	bad
1377	8	bad
1377	9	bad
1377	10	bad
1377	11	bad
1377	12	bad
1377	13	bad
1377	14	bad
1377	15	bad
1377	16	bad
1377	17	bad
1377	18	bad
1377	19	bad
1377	20	bad
1377	21	bad
1377	22	bad
1377	23	bad
1377	24	bad
1377	25	bad
1377	26	bad
1377	27	bad
1377	28	bad
1377	29	bad
1377	30	bad
1377	31	bad
1377	32	bad
1377	33	bad
1377	34	bad
1377	35	bad
1377	36	bad
1377	37	bad
1377	38	bad
1377	39	bad
1377	40	bad
1377	41	bad
1377	42	bad
1377	43	bad
1377	44	bad
1377	45	bad
1377	46	bad
1377	47	bad
1378	1	good
1378	2	good
1378	3	good
1378	4	good
1378	5	good
1378	6	good
1378	7	good
1378	8	good
1379	1	good
1379	2	good
1379	3	good
1379	4	good
1379	5	good
1379	6	good
1379	7	good
1379	8	good
1379	9	good
1379	10	good
1379	11	good
1379	12	good
1379	13	good
1379	14	good
1379	15	good
1379	16	good
1379	17	good
1379	18	good
1379	19	good
1379	20	good
1379	21	good
1380	1	good
1380	2	good
1380	3	good
1380	4	good
1380	5	good
1380	6	good
1380	7	good
1380	8	good
1380	9	good
1380	10	good
1380	11	good
1380	12	good
1380	13	good
1380	14	good
1380	15	good
1380	16	good
1380	17	good
1380	18	good
1380	19	good
1380	20	good
1380	21	good
1380	22	good
1380	23	good
1380	24	good
1380	25	good
1380	26	good
1380	27	good
1380	28	good
1380	29	good
1380	30	good
1380	31	good
1380	32	good
1380	33	good
1381	1	good
1381	2	good
1381	3	good
1382	1	good
1382	2	good
1382	3	good
1382	4	good
1382	5	good
1382	6	good
1383	1	good
1384	1	good
1384	2	good
1384	3	good
1384	4	good
1384	5	good
1384	6	good
1384	7	good
1384	8	good
1384	9	good
1384	10	good
1384	11	good
1384	12	good
1384	13	good
1384	14	good
1384	15	good
1384	16	good
1384	17	good
1384	18	good
1384	19	good
1384	20	good
1384	21	good
1385	1	good
1385	2	good
1385	3	good
1385	4	good
1386	1	bad
1386	2	good
1386	3	good
1386	4	good
1386	5	good
1386	6	good
1386	7	good
1386	8	good
1386	9	good
1386	10	good
1386	11	good
1386	12	good
1386	13	good
1386	14	good
1386	15	good
1386	16	good
1386	17	good
1386	18	good
1386	19	good
1386	20	good
1386	21	good
1386	22	good
1386	23	good
1386	24	good
1386	25	good
1386	26	good
1386	27	good
1386	28	bad
1386	29	good
1386	30	good
1386	31	good
1386	32	good
1386	33	bad
1386	34	good
1386	35	good
1386	36	good
1386	37	good
1386	38	good
1386	39	good
1386	40	good
1386	41	good
1386	42	good
1386	43	good
1386	44	good
1386	45	good
1386	46	good
1386	47	good
1386	48	good
1386	49	good
