% Model:              Data taken by AP-STD
% Version:            2 mm spaced file for 2nd magnet
% Date:               Oct 26 2023           08:55
% Dimension:          3
% Nodes:              2700
% Expressions:        3
% Description:        Magnetic flux density, x component, Magnetic flux density, y component, Magnetic flux density, z component
% Length unit:        mm
% X                       Y                        Z                        mfnc.Bz (T)              mfnc.By (T)              mfnc.Bx (T)
-9          7          80.1          -0.00118          -1.22362          -0.03395
-9          7          85.1          0.00245          -1.21418          -0.02959
-9          7          90.1          0.00332          -1.20765          -0.02739
-9          7          95.1          0.00112          -1.19964          -0.02544
-9          7          100.1          -0.00368          -1.18927          -0.02333
-9          7          105.1          -0.01093          -1.17385          -0.02006
-9          7          110.1          -0.01956          -1.1519          -0.01581
-9          7          115.1          -0.02785          -1.12285          -0.01068
-9          7          120.1          -0.03382          -1.0878          -0.00519
-7          7          120.1          -0.03601          -1.0929          -0.00018
-7          7          115.1          -0.02984          -1.12891          -0.0041
-7          7          110.1          -0.02134          -1.15938          -0.00796
-7          7          105.1          -0.0123          -1.18235          -0.0111
-7          7          100.1          -0.00466          -1.19862          -0.01336
-7          7          95.1          0.00053          -1.20987          -0.01515
-7          7          90.1          0.00261          -1.21785          -0.01638
-7          7          85.1          0.00147          -1.22559          -0.0181
-7          7          80.1          -0.00327          -1.23612          -0.02153
-7          7          75.1          -0.00982          -1.2534          -0.02763
-7          7          70.1          -0.01302          -1.2779          -0.03681
-7          7          65.1          -0.00771          -1.30423          -0.04804
-7          7          60.1          0.00418          -1.32032          -0.05523
-5          7          60.1          0.00274          -1.33965          -0.03019
-5          7          65.1          -0.01091          -1.32128          -0.02561
-5          7          70.1          -0.01653          -1.29228          -0.0191
-5          7          75.1          -0.0124          -1.26489          -0.01324
-5          7          80.1          -0.00472          -1.24605          -0.00911
-5          7          85.1          0.00074          -1.23452          -0.00707
-5          7          90.1          0.00227          -1.22594          -0.00607
-5          7          95.1          0.0001          -1.21742          -0.00523
-5          7          100.1          -0.00528          -1.20567          -0.00419
-5          7          105.1          -0.01324          -1.18855          -0.00275
-5          7          110.1          -0.02263          -1.16492          -0.00059
-5          7          115.1          -0.03141          -1.13358          0.0019
-5          7          120.1          -0.0375          -1.09633          0.00458
-3          7          120.1          -0.03855          -1.09929          0.00894
-3          7          115.1          -0.0324          -1.13691          0.00738
-3          7          110.1          -0.02351          -1.16895          0.00604
-3          7          105.1          -0.01393          -1.19312          0.00499
-3          7          100.1          -0.00566          -1.21039          0.00427
-3          7          95.1          -0.00015          -1.22234          0.00405
-3          7          90.1          0.00205          -1.2312          0.00393
-3          7          85.1          0.00031          -1.24007          0.00371
-3          7          80.1          -0.00561          -1.25222          0.00304
-3          7          75.1          -0.01398          -1.2723          0.00122
-3          7          70.1          -0.01857          -1.30176          -0.00127
-3          7          65.1          -0.01272          -1.3324          -0.00428
-3          7          60.1          0.00203          -1.35248          -0.00575
-1          7          60.1          0.00205          -1.35842          0.01794
-1          7          65.1          -0.01323          -1.33813          0.01667
-1          7          70.1          -0.01925          -1.30623          0.01614
-1          7          75.1          -0.01446          -1.27647          0.01557
-1          7          80.1          -0.00585          -1.25579          0.01505
-1          7          85.1          0.00035          -1.24341          0.01436
-1          7          90.1          0.00211          -1.23451          0.01362
-1          7          95.1          -0.00014          -1.22564          0.013
-1          7          100.1          -0.00582          -1.21344          0.01246
-1          7          105.1          -0.01425          -1.19605          0.01242
-1          7          110.1          -0.02397          -1.17112          0.01244
-1          7          115.1          -0.03298          -1.1388          0.01282
-1          7          120.1          -0.03913          -1.10076          0.01324
1          7          120.1          -0.03948          -1.10143          0.01737
1          7          115.1          -0.03311          -1.13938          0.01798
1          7          110.1          -0.02403          -1.17202          0.01868
1          7          105.1          -0.01414          -1.19661          0.01962
1          7          100.1          -0.00568          -1.21419          0.0206
1          7          95.1          0.0002          -1.22638          0.02179
1          7          90.1          0.00252          -1.23538          0.02321
1          7          85.1          0.00077          -1.2443          0.02481
1          7          80.1          -0.00538          -1.25663          0.02696
1          7          75.1          -0.01398          -1.27721          0.02976
1          7          70.1          -0.01862          -1.3068          0.03328
1          7          65.1          -0.01254          -1.33817          0.03728
1          7          60.1          0.00281          -1.3582          0.04109
3          7          60.1          0.00432          -1.352          0.06453
3          7          65.1          -0.01056          -1.33238          0.05785
3          7          70.1          -0.01669          -1.30274          0.05057
3          7          75.1          -0.01236          -1.27382          0.04391
3          7          80.1          -0.00412          -1.25414          0.03891
3          7          85.1          0.00161          -1.24185          0.03539
3          7          90.1          0.00315          -1.23351          0.03275
3          7          95.1          0.00072          -1.22503          0.03072
3          7          100.1          -0.00522          -1.21327          0.02878
3          7          105.1          -0.0138          -1.19616          0.02691
3          7          110.1          -0.02374          -1.17134          0.02504
3          7          115.1          -0.03292          -1.13892          0.02328
3          7          120.1          -0.03926          -1.10075          0.02162
5          7          120.1          -0.03865          -1.09929          0.02603
5          7          115.1          -0.03231          -1.13706          0.02885
5          7          110.1          -0.02299          -1.16898          0.03171
5          7          105.1          -0.01304          -1.1933          0.03457
5          7          100.1          -0.00447          -1.21005          0.03727
5          7          95.1          0.00147          -1.22146          0.03984
5          7          90.1          0.00408          -1.22956          0.04261
5          7          85.1          0.00291          -1.23745          0.04606
5          7          80.1          -0.0023          -1.24846          0.05088
5          7          75.1          -0.00966          -1.26651          0.05813
5          7          70.1          -0.01349          -1.29372          0.06796
5          7          65.1          -0.0074          -1.32167          0.07904
5          7          60.1          0.00652          -1.33862          0.08843
7          7          60.1          0.00952          -1.31869          0.11278
7          7          65.1          -0.00277          -1.304          0.10049
7          7          70.1          -0.00872          -1.27954          0.08541
7          7          75.1          -0.00596          -1.25606          0.07233
7          7          80.1          0.00018          -1.23966          0.06285
7          7          85.1          0.00442          -1.22989          0.05692
7          7          90.1          0.00525          -1.22331          0.05275
7          7          95.1          0.00244          -1.21567          0.04946
7          7          100.1          -0.00343          -1.20503          0.04625
7          7          105.1          -0.01196          -1.18873          0.04277
7          7          110.1          -0.02188          -1.16493          0.0389
7          7          115.1          -0.03123          -1.13389          0.03484
7          7          120.1          -0.0376          -1.09671          0.03083
9          7          120.1          -0.03599          -1.09267          0.03588
9          7          115.1          -0.02954          -1.12884          0.04136
9          7          110.1          -0.02035          -1.15935          0.04673
9          7          105.1          -0.01054          -1.18159          0.0516
9          7          100.1          -0.00221          -1.19663          0.05585
9          7          95.1          0.00366          -1.20671          0.05967
9          7          90.1          0.00662          -1.21373          0.06361
9          7          85.1          0.00631          -1.21944          0.06805
9          7          80.1          0.00319          -1.22763          0.07507
9          7          75.1          -0.00124          -1.24132          0.08643
9          7          70.1          -0.00238          -1.26122          0.10296
9          7          65.1          0.00336          -1.28054          0.12251
9          7          60.1          0.01329          -1.29113          0.13805
11          7          60.1          0.01767          -1.25523          0.16288
11          7          65.1          0.01114          -1.25004          0.14482
11          7          70.1          0.00579          -1.23756          0.1204
11          7          75.1          0.00447          -1.22306          0.09994
11          7          80.1          0.0066          -1.21256          0.08709
11          7          85.1          0.00848          -1.20622          0.07974
11          7          90.1          0.00811          -1.20137          0.07479
11          7          95.1          0.00497          -1.19526          0.07043
11          7          100.1          -0.00067          -1.18671          0.06635
11          7          105.1          -0.00883          -1.17227          0.0613
11          7          110.1          -0.01834          -1.15113          0.05541
11          7          115.1          -0.02732          -1.1222          0.04856
11          7          120.1          -0.03379          -1.0874          0.04153
13          7          120.1          -0.03083          -1.08049          0.0477
13          7          115.1          -0.02453          -1.11354          0.05677
13          7          110.1          -0.0157          -1.1403          0.06493
13          7          105.1          -0.0067          -1.15984          0.0721
13          7          100.1          0.00091          -1.1728          0.07763
13          7          95.1          0.00644          -1.18098          0.08218
13          7          90.1          0.00955          -1.18542          0.08651
13          7          85.1          0.01049          -1.18922          0.09151
13          7          80.1          0.01019          -1.19367          0.09931
13          7          75.1          0.01115          -1.20079          0.11301
13          7          70.1          0.01602          -1.20834          0.13712
13          7          65.1          0.02058          -1.21137          0.16642
13          7          60.1          0.02244          -1.21073          0.18667
-11          9          60.1          0.00722          -1.29286          -0.14933
-11          9          65.1          -0.0018          -1.27959          -0.12905
-11          9          70.1          -0.00874          -1.25595          -0.09997
-11          9          75.1          -0.00765          -1.23286          -0.07676
-11          9          80.1          -0.00225          -1.21946          -0.06369
-11          9          85.1          0.00151          -1.21249          -0.05713
-11          9          90.1          0.0019          -1.20697          -0.05358
-11          9          95.1          -0.00091          -1.20111          -0.05083
-11          9          100.1          -0.00693          -1.19185          -0.04708
-11          9          105.1          -0.01601          -1.17786          -0.04203
-11          9          110.1          -0.02715          -1.15635          -0.0351
-11          9          115.1          -0.03808          -1.12643          -0.02658
-11          9          120.1          -0.04596          -1.08955          -0.0176
-9          9          120.1          -0.04921          -1.09522          -0.01068
-9          9          115.1          -0.04145          -1.1338          -0.01744
-9          9          110.1          -0.03005          -1.16517          -0.02385
-9          9          105.1          -0.01819          -1.1881          -0.02928
-9          9          100.1          -0.00848          -1.20333          -0.03355
-9          9          95.1          -0.00203          -1.21326          -0.03648
-9          9          90.1          0.00087          -1.21991          -0.03894
-9          9          85.1          -0.00014          -1.22611          -0.04216
-9          9          80.1          -0.00559          -1.23484          -0.04792
-9          9          75.1          -0.01401          -1.25162          -0.05888
-9          9          70.1          -0.01843          -1.27974          -0.07658
-9          9          65.1          -0.01118          -1.31099          -0.0977
-9          9          60.1          0.00308          -1.32914          -0.11288
-7          9          60.1          -0.00002          -1.35661          -0.07826
-7          9          65.1          -0.01794          -1.33432          -0.06778
-7          9          70.1          -0.02545          -1.29822          -0.05315
-7          9          75.1          -0.01897          -1.26586          -0.04051
-7          9          80.1          -0.00843          -1.24677          -0.03231
-7          9          85.1          -0.00161          -1.2368          -0.02768
-7          9          90.1          -0.00002          -1.22984          -0.02516
-7          9          95.1          -0.00295          -1.22256          -0.02332
-7          9          100.1          -0.00978          -1.21213          -0.02108
-7          9          105.1          -0.02          -1.19584          -0.01799
-7          9          110.1          -0.03229          -1.17185          -0.01387
-7          9          115.1          -0.04395          -1.13939          -0.00917
-7          9          120.1          -0.05174          -1.09987          -0.00425
-5          9          120.1          -0.05364          -1.10337          0.00155
-5          9          115.1          -0.04579          -1.14339          -0.00178
-5          9          110.1          -0.03396          -1.17664          -0.00495
-5          9          105.1          -0.02136          -1.20169          -0.00781
-5          9          100.1          -0.01074          -1.21854          -0.00989
-5          9          95.1          -0.00358          -1.22968          -0.01127
-5          9          90.1          -0.00063          -1.2373          -0.01237
-5          9          85.1          -0.0027          -1.24477          -0.0138
-5          9          80.1          -0.01054          -1.25581          -0.01705
-5          9          75.1          -0.02259          -1.27734          -0.02248
-5          9          70.1          -0.03035          -1.31224          -0.03047
-5          9          65.1          -0.02247          -1.35116          -0.0394
-5          9          60.1          -0.00227          -1.37559          -0.04573
-3          9          60.1          -0.00339          -1.38721          -0.01462
-3          9          65.1          -0.02491          -1.36146          -0.01199
-3          9          70.1          -0.0331          -1.32111          -0.00825
-3          9          75.1          -0.02474          -1.28446          -0.0045
-3          9          80.1          -0.01179          -1.26198          -0.00187
-3          9          85.1          -0.00334          -1.25006          -0.00063
-3          9          90.1          -0.00099          -1.24235          -0.00018
-3          9          95.1          -0.00397          -1.23423          0.00023
-3          9          100.1          -0.01131          -1.22298          0.00071
-3          9          105.1          -0.02227          -1.20549          0.00168
-3          9          110.1          -0.03518          -1.18055          0.00311
-3          9          115.1          -0.04698          -1.14628          0.00502
-3          9          120.1          -0.05504          -1.10603          0.00689
-1          9          120.1          -0.05577          -1.10731          0.01213
-1          9          115.1          -0.04786          -1.14809          0.01143
-1          9          110.1          -0.03571          -1.18252          0.01098
-1          9          105.1          -0.02269          -1.20812          0.01071
-1          9          100.1          -0.01151          -1.22566          0.01076
-1          9          95.1          -0.00399          -1.2369          0.01114
-1          9          90.1          -0.00096          -1.24523          0.0118
-1          9          85.1          -0.00341          -1.25323          0.01251
-1          9          80.1          -0.01217          -1.2654          0.01301
-1          9          75.1          -0.02554          -1.28841          0.01335
-1          9          70.1          -0.03398          -1.32543          0.01368
-1          9          65.1          -0.02576          -1.36637          0.01408
-1          9          60.1          -0.0035          -1.39278          0.01503
1          9          60.1          -0.00266          -1.39274          0.04452
1          9          65.1          -0.02508          -1.36694          0.04003
1          9          70.1          -0.03337          -1.32535          0.03523
1          9          75.1          -0.02495          -1.28846          0.03108
1          9          80.1          -0.01166          -1.26581          0.02784
1          9          85.1          -0.00288          -1.25364          0.02546
1          9          90.1          -0.00056          -1.24593          0.02358
1          9          95.1          -0.00367          -1.23785          0.02205
1          9          100.1          -0.01133          -1.22637          0.02063
1          9          105.1          -0.02259          -1.20921          0.01951
1          9          110.1          -0.03587          -1.18345          0.01857
1          9          115.1          -0.04792          -1.14872          0.01783
1          9          120.1          -0.05597          -1.10787          0.01724
3          9          120.1          -0.05584          -1.10767          0.02246
3          9          115.1          -0.0478          -1.14868          0.02429
3          9          110.1          -0.03549          -1.18304          0.0263
3          9          105.1          -0.02216          -1.20866          0.02847
3          9          100.1          -0.01077          -1.22571          0.0307
3          9          95.1          -0.00301          -1.23713          0.03297
3          9          90.1          0.00027          -1.24495          0.03543
3          9          85.1          -0.00183          -1.25194          0.03853
3          9          80.1          -0.01016          -1.26361          0.04274
3          9          75.1          -0.023          -1.28568          0.04882
3          9          70.1          -0.03117          -1.32214          0.05696
3          9          65.1          -0.02262          -1.36205          0.0661
3          9          60.1          -0.00074          -1.38707          0.07423
5          9          60.1          0.00212          -1.37391          0.10492
5          9          65.1          -0.01849          -1.35152          0.093
5          9          70.1          -0.02702          -1.31369          0.07891
5          9          75.1          -0.01975          -1.27952          0.06659
5          9          80.1          -0.00786          -1.25869          0.05771
5          9          85.1          -0.00033          -1.24801          0.0517
5          9          90.1          0.00138          -1.24136          0.04769
5          9          95.1          -0.00205          -1.23407          0.04428
5          9          100.1          -0.00986          -1.22339          0.04118
5          9          105.1          -0.02121          -1.20669          0.03786
5          9          110.1          -0.03461          -1.18159          0.0344
5          9          115.1          -0.04701          -1.14768          0.03108
5          9          120.1          -0.05514          -1.10663          0.02786
7          9          120.1          -0.05388          -1.1044          0.0337
7          9          115.1          -0.04569          -1.1449          0.03855
7          9          110.1          -0.0332          -1.17854          0.04335
7          9          105.1          -0.01981          -1.20271          0.04814
7          9          100.1          -0.00857          -1.21877          0.05242
7          9          95.1          -0.00077          -1.22929          0.05638
7          9          90.1          0.00283          -1.23544          0.06038
7          9          85.1          0.00167          -1.24165          0.06535
7          9          80.1          -0.00477          -1.25088          0.0727
7          9          75.1          -0.01498          -1.26915          0.08451
7          9          70.1          -0.02105          -1.3008          0.10143
7          9          65.1          -0.01236          -1.33462          0.12081
7          9          60.1          0.00605          -1.35441          0.13697
9          9          60.1          0.01103          -1.32586          0.17065
9          9          65.1          -0.00409          -1.31068          0.14989
9          9          70.1          -0.01274          -1.28273          0.1241
9          9          75.1          -0.00884          -1.25543          0.10222
9          9          80.1          -0.00091          -1.23961          0.08815
9          9          85.1          0.00406          -1.23203          0.07954
9          9          90.1          0.00451          -1.22725          0.07402
9          9          95.1          0.00073          -1.22117          0.06926
9          9          100.1          -0.00693          -1.21183          0.06462
9          9          105.1          -0.018          -1.19704          0.05927
9          9          110.1          -0.03118          -1.17318          0.05324
9          9          115.1          -0.04368          -1.14083          0.04666
9          9          120.1          -0.05189          -1.101          0.04018
11          9          120.1          -0.04932          -1.09626          0.04729
11          9          115.1          -0.04106          -1.13514          0.05585
11          9          110.1          -0.02862          -1.16654          0.06423
11          9          105.1          -0.01573          -1.18829          0.0718
11          9          100.1          -0.00501          -1.20253          0.07808
11          9          95.1          0.0024          -1.21074          0.0833
11          9          90.1          0.00635          -1.21589          0.08844
11          9          85.1          0.00666          -1.21971          0.09445
11          9          80.1          0.00349          -1.22551          0.10382
11          9          75.1          -0.00137          -1.23773          0.12001
11          9          70.1          -0.00182          -1.25969          0.14673
11          9          65.1          0.00653          -1.28013          0.17983
11          9          60.1          0.01683          -1.28849          0.2042
-9          11          60.1          -0.00125          -1.3769          -0.1443
-9          11          65.1          -0.02333          -1.35236          -0.12486
-9          11          70.1          -0.03407          -1.30612          -0.09713
-9          11          75.1          -0.02385          -1.26704          -0.07478
-9          11          80.1          -0.00995          -1.2485          -0.06102
-9          11          85.1          -0.00233          -1.24093          -0.05366
-9          11          90.1          -0.00104          -1.23643          -0.04967
-9          11          95.1          -0.00484          -1.23059          -0.04657
-9          11          100.1          -0.01307          -1.22141          -0.04282
-9          11          105.1          -0.02566          -1.20649          -0.03743
-9          11          110.1          -0.04129          -1.18261          -0.03079
-9          11          115.1          -0.05648          -1.14829          -0.02313
-9          11          120.1          -0.06624          -1.10548          -0.01538
-7          11          120.1          -0.06902          -1.10925          -0.00792
-7          11          115.1          -0.0593          -1.15269          -0.01344
-7          11          110.1          -0.04401          -1.18808          -0.01905
-7          11          105.1          -0.02789          -1.2129          -0.02411
-7          11          100.1          -0.01474          -1.22872          -0.02801
-7          11          95.1          -0.00598          -1.23887          -0.0309
-7          11          90.1          -0.00217          -1.24492          -0.03327
-7          11          85.1          -0.00418          -1.25038          -0.03643
-7          11          80.1          -0.01361          -1.25945          -0.04233
-7          11          75.1          -0.0302          -1.28061          -0.05286
-7          11          70.1          -0.04297          -1.32394          -0.06855
-7          11          65.1          -0.03217          -1.3745          -0.08675
-7          11          60.1          -0.00549          -1.4033          -0.10034
-5          11          60.1          -0.0084          -1.42121          -0.06014
-5          11          65.1          -0.03795          -1.38946          -0.05206
-5          11          70.1          -0.04876          -1.33631          -0.04098
-5          11          75.1          -0.03471          -1.2908          -0.03117
-5          11          80.1          -0.01629          -1.26756          -0.02415
-5          11          85.1          -0.00556          -1.25749          -0.02004
-5          11          90.1          -0.00306          -1.25113          -0.01808
-5          11          95.1          -0.00683          -1.24454          -0.01662
-5          11          100.1          -0.0159          -1.23464          -0.01473
-5          11          105.1          -0.02955          -1.21777          -0.01209
-5          11          110.1          -0.04598          -1.19187          -0.00875
-5          11          115.1          -0.06134          -1.15548          -0.00485
-5          11          120.1          -0.0711          -1.11187          -0.00106
-3          11          120.1          -0.07261          -1.11399          0.00519
-3          11          115.1          -0.06278          -1.15785          0.00289
-3          11          110.1          -0.04733          -1.19446          0.00076
-3          11          105.1          -0.03063          -1.22073          -0.0012
-3          11          100.1          -0.01669          -1.23807          -0.0025
-3          11          95.1          -0.00732          -1.24878          -0.00329
-3          11          90.1          -0.00351          -1.25565          -0.00378
-3          11          85.1          -0.0064          -1.26219          -0.00446
-3          11          80.1          -0.01796          -1.27286          -0.00635
-3          11          75.1          -0.03755          -1.2977          -0.00982
-3          11          70.1          -0.05234          -1.34449          -0.01451
-3          11          65.1          -0.04118          -1.39908          -0.0192
-3          11          60.1          -0.00999          -1.432          -0.02257
-1          11          60.1          -0.01023          -1.43713          0.01274
-1          11          65.1          -0.04228          -1.40344          0.01192
-1          11          70.1          -0.05359          -1.3484          0.01138
-1          11          75.1          -0.03857          -1.30087          0.01136
-1          11          80.1          -0.01854          -1.27569          0.01125
-1          11          85.1          -0.00657          -1.26483          0.01085
-1          11          90.1          -0.00345          -1.25818          0.01003
-1          11          95.1          -0.00743          -1.25136          0.00954
-1          11          100.1          -0.01693          -1.24088          0.00906
-1          11          105.1          -0.03121          -1.22337          0.00921
-1          11          110.1          -0.04814          -1.19671          0.00955
-1          11          115.1          -0.06385          -1.15993          0.01027
-1          11          120.1          -0.07362          -1.11544          0.01109
1          11          120.1          -0.07394          -1.11587          0.01702
1          11          115.1          -0.06411          -1.16067          0.01746
1          11          110.1          -0.04832          -1.198          0.0182
1          11          105.1          -0.03124          -1.22444          0.01921
1          11          100.1          -0.01681          -1.24165          0.02055
1          11          95.1          -0.00707          -1.25234          0.02194
1          11          90.1          -0.00305          -1.25913          0.02378
1          11          85.1          -0.00608          -1.26544          0.02582
1          11          80.1          -0.01798          -1.27642          0.02862
1          11          75.1          -0.03802          -1.30131          0.03224
1          11          70.1          -0.05307          -1.34882          0.03687
1          11          65.1          -0.04158          -1.40384          0.04229
1          11          60.1          -0.00932          -1.4371          0.048
3          11          60.1          -0.00704          -1.43153          0.08382
3          11          65.1          -0.03873          -1.39962          0.07363
3          11          70.1          -0.05029          -1.34518          0.06284
3          11          75.1          -0.03571          -1.29847          0.05331
3          11          80.1          -0.01623          -1.27449          0.0461
3          11          85.1          -0.00487          -1.26401          0.04117
3          11          90.1          -0.00218          -1.25787          0.03765
3          11          95.1          -0.00637          -1.25129          0.03481
3          11          100.1          -0.01619          -1.24117          0.03217
3          11          105.1          -0.03065          -1.22429          0.02953
3          11          110.1          -0.04796          -1.19799          0.02704
3          11          115.1          -0.06382          -1.16067          0.02487
3          11          120.1          -0.07378          -1.11604          0.02302
5          11          120.1          -0.07311          -1.11517          0.02931
5          11          115.1          -0.06312          -1.15995          0.03267
5          11          110.1          -0.04686          -1.1971          0.03641
5          11          105.1          -0.0295          -1.22274          0.04049
5          11          100.1          -0.01498          -1.2395          0.04442
5          11          95.1          -0.00518          -1.24931          0.04812
5          11          90.1          -0.00085          -1.25543          0.05192
5          11          85.1          -0.00302          -1.26056          0.05675
5          11          80.1          -0.01346          -1.27005          0.06374
5          11          75.1          -0.03171          -1.29265          0.07451
5          11          70.1          -0.04548          -1.33778          0.08908
5          11          65.1          -0.03369          -1.3908          0.10608
5          11          60.1          -0.00342          -1.42029          0.12094
7          11          60.1          0.00155          -1.40105          0.16118
7          11          65.1          -0.02596          -1.37512          0.14099
7          11          70.1          -0.03825          -1.3257          0.11645
7          11          75.1          -0.02604          -1.28379          0.09586
7          11          80.1          -0.00971          -1.26343          0.0816
7          11          85.1          -0.00062          -1.25512          0.07287
7          11          90.1          0.00084          -1.25042          0.06702
7          11          95.1          -0.00373          -1.24511          0.06231
7          11          100.1          -0.0135          -1.23618          0.05764
7          11          105.1          -0.02784          -1.22034          0.05244
7          11          110.1          -0.04526          -1.19487          0.04686
7          11          115.1          -0.06166          -1.1587          0.04127
7          11          120.1          -0.07173          -1.11358          0.03616
9          11          120.1          -0.06967          -1.11099          0.04376
9          11          115.1          -0.05942          -1.15555          0.05099
9          11          110.1          -0.04287          -1.1912          0.05851
9          11          105.1          -0.02562          -1.21554          0.06584
9          11          100.1          -0.0115          -1.23004          0.07226
9          11          95.1          -0.00189          -1.23851          0.07783
9          11          90.1          0.0029          -1.24323          0.08323
9          11          85.1          0.00221          -1.24688          0.08991
9          11          80.1          -0.00507          -1.25344          0.10006
9          11          75.1          -0.01848          -1.2708          0.11746
9          11          70.1          -0.02807          -1.30913          0.14408
9          11          65.1          -0.01509          -1.35165          0.17766
9          11          60.1          0.00785          -1.37248          0.2044
-7          13          60.1          -0.0118          -1.46255          -0.12088
-7          13          65.1          -0.05216          -1.42563          -0.10354
-7          13          70.1          -0.06804          -1.35193          -0.08268
-7          13          75.1          -0.0436          -1.29493          -0.0642
-7          13          80.1          -0.01839          -1.27269          -0.05102
-7          13          85.1          -0.00611          -1.26545          -0.04399
-7          13          90.1          -0.00378          -1.26211          -0.0402
-7          13          95.1          -0.00857          -1.2572          -0.03739
-7          13          100.1          -0.01942          -1.24858          -0.0337
-7          13          105.1          -0.03583          -1.23329          -0.02896
-7          13          110.1          -0.05646          -1.20706          -0.02294
-7          13          115.1          -0.07643          -1.16811          -0.01672
-7          13          120.1          -0.08817          -1.11912          -0.01077
-5          13          120.1          -0.09058          -1.12151          -0.00332
-5          13          115.1          -0.07869          -1.17035          -0.00723
-5          13          110.1          -0.05874          -1.20967          -0.01147
-5          13          105.1          -0.03784          -1.23654          -0.01557
-5          13          100.1          -0.02084          -1.25284          -0.01892
-5          13          95.1          -0.00964          -1.26199          -0.02115
-5          13          90.1          -0.00483          -1.2669          -0.02291
-5          13          85.1          -0.00765          -1.27134          -0.02549
-5          13          80.1          -0.02167          -1.27924          -0.03041
-5          13          75.1          -0.04904          -1.30328          -0.03907
-5          13          70.1          -0.07461          -1.36265          -0.05042
-5          13          65.1          -0.05907          -1.43752          -0.06239
-5          13          60.1          -0.01557          -1.47823          -0.07251
-3          13          60.1          -0.01766          -1.48677          -0.02912
-3          13          65.1          -0.0631          -1.44548          -0.02522
-3          13          70.1          -0.0783          -1.36939          -0.02002
-3          13          75.1          -0.05238          -1.30944          -0.01463
-3          13          80.1          -0.02381          -1.2839          -0.01021
-3          13          85.1          -0.00874          -1.27541          -0.00787
-3          13          90.1          -0.00535          -1.27052          -0.00687
-3          13          95.1          -0.01029          -1.26504          -0.00625
-3          13          100.1          -0.02175          -1.25578          -0.00525
-3          13          105.1          -0.03917          -1.2391          -0.00356
-3          13          110.1          -0.06048          -1.21195          -0.00127
-3          13          115.1          -0.08018          -1.17194          0.00124
-3          13          120.1          -0.09207          -1.12293          0.00361
-1          13          120.1          -0.09304          -1.12404          0.01021
-1          13          115.1          -0.08124          -1.17332          0.00917
-1          13          110.1          -0.06124          -1.21347          0.00827
-1          13          105.1          -0.03981          -1.24118          0.0077
-1          13          100.1          -0.02216          -1.25806          0.00756
-1          13          95.1          -0.01035          -1.26773          0.00791
-1          13          90.1          -0.00541          -1.27316          0.00853
-1          13          85.1          -0.0089          -1.27767          0.00916
-1          13          80.1          -0.0245          -1.28638          0.00948
-1          13          75.1          -0.05381          -1.31286          0.00945
-1          13          70.1          -0.07994          -1.37342          0.00935
-1          13          65.1          -0.06426          -1.44842          0.01002
-1          13          60.1          -0.01807          -1.49048          0.01138
1          13          60.1          -0.0169          -1.49059          0.0504
1          13          65.1          -0.06347          -1.44882          0.0443
1          13          70.1          -0.07911          -1.37335          0.03839
1          13          75.1          -0.05314          -1.31298          0.03318
1          13          80.1          -0.02393          -1.28724          0.02906
1          13          85.1          -0.00843          -1.27795          0.02609
1          13          90.1          -0.00491          -1.27387          0.02368
1          13          95.1          -0.01002          -1.26876          0.02181
1          13          100.1          -0.0219          -1.25926          0.02005
1          13          105.1          -0.03981          -1.24242          0.01865
1          13          110.1          -0.0615          -1.21455          0.01758
1          13          115.1          -0.08169          -1.17436          0.01689
1          13          120.1          -0.09343          -1.12486          0.01661
3          13          120.1          -0.09348          -1.12492          0.02323
3          13          115.1          -0.08144          -1.17466          0.02488
3          13          110.1          -0.06113          -1.21539          0.0271
3          13          105.1          -0.03917          -1.2425          0.02996
3          13          100.1          -0.02116          -1.25918          0.03293
3          13          95.1          -0.00914          -1.26842          0.03596
3          13          90.1          -0.00391          -1.27354          0.03924
3          13          85.1          -0.00702          -1.27706          0.04312
3          13          80.1          -0.02193          -1.28555          0.0488
3          13          75.1          -0.05061          -1.31071          0.05731
3          13          70.1          -0.07654          -1.37056          0.0679
3          13          65.1          -0.06012          -1.44599          0.07959
3          13          60.1          -0.01428          -1.48605          0.09129
5          13          60.1          -0.00993          -1.47714          0.1354
5          13          65.1          -0.05431          -1.43888          0.11736
5          13          70.1          -0.07143          -1.36445          0.09802
5          13          75.1          -0.046          -1.30573          0.08148
5          13          80.1          -0.0187          -1.28198          0.06878
5          13          85.1          -0.00498          -1.27471          0.06069
5          13          90.1          -0.00242          -1.27148          0.05523
5          13          95.1          -0.00775          -1.26729          0.05085
5          13          100.1          -0.01986          -1.25811          0.04666
5          13          105.1          -0.0379          -1.24241          0.04207
5          13          110.1          -0.05997          -1.21518          0.03749
5          13          115.1          -0.0807          -1.17477          0.03349
5          13          120.1          -0.09293          -1.12466          0.03019
7          13          120.1          -0.0916          -1.12361          0.03791
7          13          115.1          -0.07938          -1.1742          0.04291
7          13          110.1          -0.05808          -1.21455          0.04894
7          13          105.1          -0.03588          -1.24082          0.05556
7          13          100.1          -0.01795          -1.25618          0.06155
7          13          95.1          -0.006          -1.26391          0.06693
7          13          90.1          -0.00036          -1.26767          0.07243
7          13          85.1          -0.0022          -1.27027          0.07912
7          13          80.1          -0.01419          -1.27645          0.0892
7          13          75.1          -0.03914          -1.29737          0.10595
