% Model:              Data taken by AP-STD
% Version:            2 mm spaced file for 2nd magnet
% Date:               Oct 25 2023           11:22
% Dimension:          3
% Nodes:              2700
% Expressions:        3
% Description:        Magnetic flux density, x component, Magnetic flux density, y component, Magnetic flux density, z component
% Length unit:        mm
% X                       Y                        Z                        mfnc.Bz (T)              mfnc.By (T)              mfnc.Bx (T)
-7          7          55          0.01778          -1.3255          -0.05738
-7          7          50          0.03226          -1.31821          -0.05365
-7          7          45          0.04899          -1.30116          -0.04598
-7          7          40          0.07024          -1.27057          -0.03462
-7          7          35          0.09874          -1.22236          -0.02111
-7          7          30          0.13531          -1.15007          -0.00681
-7          7          25          0.17726          -1.04563          0.00421
-7          7          20          0.20911          -0.90793          0.00733
-7          7          15          0.21425          -0.75401          0.00359
-7          7          10          0.19243          -0.61038          -0.00041
-7          7          5          0.15991          -0.49133          -0.00191
-7          7          0          0.12923          -0.39617          -0.00209
-5          7          0          0.12987          -0.39875          0.0012
-5          7          5          0.16035          -0.49452          0.00211
-5          7          10          0.19147          -0.61405          0.00438
-5          7          15          0.2132          -0.75726          0.00838
-5          7          20          0.20986          -0.91084          0.01213
-5          7          25          0.18014          -1.04942          0.0115
-5          7          30          0.14017          -1.15677          0.00509
-5          7          35          0.10376          -1.23277          -0.00432
-5          7          40          0.07484          -1.28448          -0.01368
-5          7          45          0.05233          -1.31746          -0.02173
-5          7          50          0.03471          -1.33711          -0.02797
-5          7          55          0.01854          -1.34543          -0.03116
-5          7          60          0.00255          -1.34065          -0.0303
-5          7          65          -0.01119          -1.322          -0.02587
-5          7          70          -0.01672          -1.29268          -0.01909
-3          7          70          -0.01878          -1.30213          -0.00141
-3          7          65          -0.01302          -1.33284          -0.0042
-3          7          60          0.00174          -1.35274          -0.00581
-3          7          55          0.01903          -1.3583          -0.00539
-3          7          50          0.03647          -1.34947          -0.00295
-3          7          45          0.05517          -1.32828          0.00117
-3          7          40          0.07797          -1.29308          0.00632
-3          7          35          0.10706          -1.23889          0.01179
-3          7          30          0.14338          -1.16077          0.01646
-3          7          25          0.18208          -1.05145          0.01875
-3          7          20          0.20972          -0.91214          0.01728
-3          7          15          0.21192          -0.75928          0.0131
-3          7          10          0.19156          -0.61639          0.00899
-3          7          5          0.16021          -0.49656          0.00613
-3          7          0          0.12983          -0.40049          0.00444
-1          7          0          0.12988          -0.40135          0.00766
-1          7          5          0.15986          -0.49766          0.01022
-1          7          10          0.19093          -0.61739          0.01366
-1          7          15          0.21068          -0.76017          0.01805
-1          7          20          0.20866          -0.9127          0.02263
-1          7          25          0.18251          -1.05185          0.02607
-1          7          30          0.14435          -1.16168          0.02753
-1          7          35          0.10842          -1.24142          0.02721
-1          7          40          0.07934          -1.29645          0.02574
-1          7          45          0.05644          -1.3327          0.02379
-1          7          50          0.03748          -1.35494          0.02158
-1          7          55          0.01982          -1.36426          0.01927
-1          7          60          0.00176          -1.3594          0.01766
-1          7          65          -0.01353          -1.33832          0.01652
-1          7          70          -0.01949          -1.30659          0.01594
1          7          70          -0.0189          -1.30689          0.03317
1          7          65          -0.01284          -1.33851          0.03714
1          7          60          0.00255          -1.35892          0.04094
1          7          55          0.02052          -1.36379          0.04395
1          7          50          0.03814          -1.35382          0.04545
1          7          45          0.05702          -1.33173          0.04597
1          7          40          0.07946          -1.29487          0.0451
1          7          35          0.1084          -1.23988          0.04264
1          7          30          0.14418          -1.16063          0.03865
1          7          25          0.18139          -1.05063          0.0336
1          7          20          0.20742          -0.91167          0.02812
1          7          15          0.21017          -0.75961          0.02294
1          7          10          0.18947          -0.61711          0.01824
1          7          5          0.15932          -0.49724          0.01422
1          7          0          0.12919          -0.40106          0.01094
3          7          0          0.12865          -0.39996          0.01411
3          7          5          0.15822          -0.49599          0.0182
3          7          10          0.18829          -0.61541          0.02288
3          7          15          0.20917          -0.75772          0.02791
3          7          20          0.2056          -0.90974          0.03377
3          7          25          0.17952          -1.04816          0.04136
3          7          30          0.14167          -1.15633          0.05027
3          7          35          0.10666          -1.23453          0.05831
3          7          40          0.07819          -1.28858          0.06458
3          7          45          0.05633          -1.32494          0.06838
3          7          50          0.03838          -1.34718          0.06979
3          7          55          0.02126          -1.35636          0.06854
3          7          60          0.00406          -1.35246          0.06447
3          7          65          -0.01088          -1.33278          0.05798
3          7          70          -0.01689          -1.30254          0.0505
5          7          70          -0.01365          -1.29384          0.06802
5          7          65          -0.00766          -1.32216          0.07904
5          7          60          0.0063          -1.3391          0.08827
5          7          55          0.02216          -1.34256          0.09369
5          7          50          0.03791          -1.33263          0.09456
5          7          45          0.05473          -1.31158          0.09152
5          7          40          0.07545          -1.27692          0.08485
5          7          35          0.10274          -1.22506          0.07499
5          7          30          0.13785          -1.15015          0.06254
5          7          25          0.17584          -1.0436          0.04972
5          7          20          0.20364          -0.90654          0.03954
5          7          15          0.20794          -0.75467          0.03298
5          7          10          0.18761          -0.61247          0.02756
5          7          5          0.15695          -0.49354          0.02208
5          7          0          0.12754          -0.39807          0.01719
7          7          0          0.12609          -0.39535          0.02028
7          7          5          0.15523          -0.48985          0.02589
7          7          10          0.18626          -0.60789          0.03208
7          7          15          0.20593          -0.75004          0.03803
7          7          20          0.20144          -0.90227          0.04563
7          7          25          0.17072          -1.03751          0.05867
7          7          30          0.13182          -1.13967          0.07596
7          7          35          0.09778          -1.21162          0.09296
7          7          40          0.07172          -1.26007          0.10634
7          7          45          0.05237          -1.29187          0.11549
7          7          50          0.03698          -1.31157          0.12008
7          7          55          0.02305          -1.32038          0.11941
7          7          60          0.00934          -1.31943          0.11279
7          7          65          -0.003          -1.30476          0.10052
7          7          70          -0.00894          -1.28001          0.08538
9          7          70          -0.00251          -1.26184          0.10297
9          7          65          0.00309          -1.28079          0.12239
9          7          60          0.01307          -1.29124          0.13781
9          7          55          0.02404          -1.29143          0.1455
9          7          50          0.03557          -1.28219          0.14564
9          7          45          0.04901          -1.26472          0.14017
9          7          40          0.06623          -1.2359          0.12894
9          7          35          0.09082          -1.19248          0.11239
9          7          30          0.12411          -1.12644          0.091
9          7          25          0.16401          -1.02909          0.06878
9          7          20          0.19755          -0.8961          0.05193
9          7          15          0.20474          -0.74412          0.04314
9          7          10          0.1841          -0.6021          0.03667
9          7          5          0.15329          -0.4849          0.02965
9          7          0          0.12417          -0.39157          0.02313
11          7          0          0.12218          -0.3871          0.02593
11          7          5          0.15099          -0.47904          0.03336
11          7          10          0.18158          -0.59484          0.04118
11          7          15          0.20291          -0.73616          0.04823
11          7          20          0.19256          -0.88829          0.0583
11          7          25          0.15446          -1.01705          0.07984
11          7          30          0.11416          -1.10788          0.10782
11          7          35          0.08221          -1.167          0.13342
11          7          40          0.05993          -1.20476          0.15235
11          7          45          0.0448          -1.2296          0.16499
11          7          50          0.03398          -1.24531          0.17179
11          7          55          0.02515          -1.25426          0.17114
11          7          60          0.01749          -1.25562          0.16274
11          7          65          0.01096          -1.25084          0.14468
11          7          70          0.0056          -1.23778          0.12023
13          7          70          0.01574          -1.20871          0.13678
13          7          65          0.02051          -1.21233          0.1669
13          7          60          0.02232          -1.2114          0.18738
13          7          55          0.02611          -1.20801          0.19585
13          7          50          0.0321          -1.1994          0.19583
13          7          45          0.0404          -1.18651          0.18986
13          7          40          0.05299          -1.16616          0.17652
13          7          35          0.07233          -1.13435          0.15545
13          7          30          0.10163          -1.08327          0.12609
13          7          25          0.14283          -1.00157          0.09197
13          7          20          0.1866          -0.87829          0.06418
13          7          15          0.2005          -0.72646          0.0529
13          7          10          0.17962          -0.58578          0.04574
13          7          5          0.14818          -0.47186          0.03677
13          7          0          0.11974          -0.38177          0.02855
-11          9          0          0.16025          -0.3787          -0.01342
-11          9          5          0.20017          -0.47031          -0.01646
-11          9          10          0.24598          -0.58859          -0.01747
-11          9          15          0.28096          -0.74087          -0.01211
-11          9          20          0.27126          -0.91402          -0.00468
-11          9          25          0.21377          -1.06255          -0.01649
-11          9          30          0.14981          -1.1616          -0.04739
-11          9          35          0.10175          -1.22276          -0.08073
-11          9          40          0.06825          -1.26031          -0.10966
-11          9          45          0.04538          -1.28169          -0.13251
-11          9          50          0.02952          -1.29325          -0.14717
-11          9          55          0.01722          -1.2978          -0.15456
-11          9          60          0.00697          -1.29348          -0.14945
-11          9          65          -0.00209          -1.28038          -0.12947
-11          9          70          -0.00899          -1.25679          -0.10005
-9          9          70          -0.01877          -1.28075          -0.07661
-9          9          65          -0.01142          -1.31156          -0.09791
-9          9          60          0.00284          -1.33036          -0.11294
-9          9          55          0.01805          -1.33439          -0.11664
-9          9          50          0.03397          -1.32892          -0.11113
-9          9          45          0.05261          -1.31314          -0.09805
-9          9          40          0.07796          -1.28659          -0.07927
-9          9          35          0.11334          -1.24273          -0.05589
-9          9          30          0.16194          -1.17409          -0.02991
-9          9          25          0.22201          -1.06823          -0.00812
-9          9          20          0.27259          -0.91887          -0.00078
-9          9          15          0.27931          -0.74795          -0.00642
-9          9          10          0.24575          -0.59573          -0.01128
-9          9          5          0.20186          -0.47599          -0.01122
-9          9          0          0.16199          -0.38292          -0.00942
-7          9          0          0.16313          -0.38652          -0.00527
-7          9          5          0.20344          -0.48048          -0.00597
-7          9          10          0.2462          -0.60139          -0.00496
-7          9          15          0.27753          -0.75324          -0.00046
-7          9          20          0.27312          -0.92214          0.00465
-7          9          25          0.22815          -1.07245          0.00079
-7          9          30          0.17172          -1.18296          -0.01402
-7          9          35          0.12249          -1.25692          -0.03279
-7          9          40          0.08586          -1.30534          -0.05094
-7          9          45          0.05867          -1.33678          -0.06564
-7          9          50          0.03773          -1.35544          -0.07594
-7          9          55          0.01888          -1.36286          -0.08122
-7          9          60          -0.0004          -1.35747          -0.07853
-7          9          65          -0.01827          -1.33544          -0.06802
-7          9          70          -0.02582          -1.29938          -0.0533
-5          9          70          -0.03057          -1.31276          -0.03052
-5          9          65          -0.02281          -1.3516          -0.03942
-5          9          60          -0.00262          -1.37621          -0.04555
-5          9          55          0.01948          -1.3823          -0.04693
-5          9          50          0.04072          -1.37374          -0.04286
-5          9          45          0.06358          -1.35319          -0.03505
-5          9          40          0.09166          -1.31858          -0.024
-5          9          35          0.12934          -1.26612          -0.01157
-5          9          30          0.17744          -1.18782          0.00097
-5          9          25          0.2324          -1.07508          0.00961
-5          9          20          0.2731          -0.92442          0.0106
-5          9          15          0.27645          -0.75694          0.00562
-5          9          10          0.24592          -0.60561          0.00118
-5          9          5          0.20353          -0.48403          -0.00065
-5          9          0          0.16377          -0.38918          -0.00116
-3          9          0          0.16414          -0.3908          0.00305
-3          9          5          0.20407          -0.48617          0.0045
-3          9          10          0.24526          -0.60814          0.0072
-3          9          15          0.27489          -0.75926          0.01184
-3          9          20          0.27181          -0.9254          0.01686
-3          9          25          0.23343          -1.07589          0.01839
-3          9          30          0.18121          -1.19047          0.01479
-3          9          35          0.13343          -1.27103          0.0083
-3          9          40          0.09592          -1.32697          0.00094
-3          9          45          0.06654          -1.36253          -0.00561
-3          9          50          0.04284          -1.3855          -0.01103
-3          9          55          0.02013          -1.39412          -0.01413
-3          9          60          -0.00373          -1.38799          -0.01472
-3          9          65          -0.0253          -1.36191          -0.01219
-3          9          70          -0.03332          -1.32135          -0.00812
-1          9          70          -0.03433          -1.32593          0.01359
-1          9          65          -0.02622          -1.36768          0.01401
-1          9          60          -0.00384          -1.39368          0.0153
-1          9          55          0.02096          -1.4003          0.01705
-1          9          50          0.04426          -1.38995          0.01967
-1          9          45          0.06862          -1.36737          0.02255
-1          9          40          0.09793          -1.32944          0.02533
-1          9          35          0.13575          -1.27353          0.02742
-1          9          30          0.18333          -1.19165          0.02829
-1          9          25          0.23418          -1.07555          0.02711
-1          9          20          0.27111          -0.92572          0.02332
-1          9          15          0.27396          -0.76005          0.01802
-1          9          10          0.24488          -0.60926          0.01329
-1          9          5          0.20357          -0.48725          0.00973
-1          9          0          0.16388          -0.39176          0.00729
1          9          0          0.16346          -0.39163          0.01142
1          9          5          0.20273          -0.48708          0.0149
1          9          10          0.24444          -0.60908          0.01925
1          9          15          0.27302          -0.7598          0.02422
1          9          20          0.26972          -0.92495          0.02977
1          9          25          0.23286          -1.07482          0.03584
1          9          30          0.18233          -1.18977          0.04165
1          9          35          0.13561          -1.27216          0.04637
1          9          40          0.0982          -1.32826          0.04919
1          9          45          0.06918          -1.36594          0.05033
1          9          50          0.04511          -1.38966          0.04999
1          9          55          0.02183          -1.39981          0.048
1          9          60          -0.00297          -1.39351          0.04468
1          9          65          -0.02531          -1.36752          0.03995
1          9          70          -0.03368          -1.32637          0.03527
3          9          70          -0.0314          -1.32252          0.05685
3          9          65          -0.02299          -1.36281          0.06613
3          9          60          -0.00111          -1.38766          0.07433
3          9          55          0.02278          -1.3929          0.07926
3          9          50          0.04512          -1.38261          0.08058
3          9          45          0.06815          -1.35917          0.07868
3          9          40          0.09661          -1.32247          0.0737
3          9          35          0.13304          -1.26718          0.06576
3          9          30          0.17937          -1.18673          0.05562
3          9          25          0.23108          -1.07325          0.04498
3          9          20          0.26901          -0.9238          0.03645
3          9          15          0.27199          -0.75811          0.03052
3          9          10          0.24261          -0.60751          0.02524
3          9          5          0.20173          -0.4859          0.02011
3          9          0          0.16264          -0.39066          0.01551
5          9          0          0.16128          -0.3888          0.01957
5          9          5          0.19985          -0.4834          0.02516
5          9          10          0.24166          -0.60437          0.03124
5          9          15          0.27007          -0.75509          0.03691
5          9          20          0.26703          -0.92139          0.04331
5          9          25          0.22672          -1.07038          0.05473
5          9          30          0.17441          -1.18123          0.07058
5          9          35          0.12843          -1.25882          0.08662
5          9          40          0.09271          -1.31102          0.0994
5          9          45          0.06624          -1.34681          0.10805
5          9          50          0.04445          -1.36845          0.11241
5          9          55          0.02388          -1.379          0.11166
5          9          60          0.00182          -1.37442          0.10494
5          9          65          -0.01884          -1.3517          0.09294
5          9          70          -0.02732          -1.31383          0.07891
7          9          70          -0.02121          -1.30081          0.10151
7          9          65          -0.01267          -1.33466          0.12113
7          9          60          0.00573          -1.35467          0.13714
7          9          55          0.02484          -1.3572          0.14549
7          9          50          0.04317          -1.34788          0.14553
7          9          45          0.06287          -1.32766          0.13924
7          9          40          0.08739          -1.29473          0.12703
7          9          35          0.12162          -1.24641          0.10925
7          9          30          0.16715          -1.17365          0.08745
7          9          25          0.22085          -1.06592          0.06554
7          9          20          0.26328          -0.91799          0.05056
7          9          15          0.26967          -0.75066          0.04341
7          9          10          0.23934          -0.59984          0.03739
7          9          5          0.1983          -0.47953          0.03016
7          9          0          0.15967          -0.38583          0.02345
9          9          0          0.15734          -0.38232          0.02721
9          9          5          0.19557          -0.47485          0.03507
9          9          10          0.23701          -0.59387          0.04357
9          9          15          0.26806          -0.74486          0.05013
9          9          20          0.26004          -0.91405          0.05831
9          9          25          0.21155          -1.0596          0.07805
9          9          30          0.15691          -1.16251          0.1067
9          9          35          0.11252          -1.22928          0.13442
9          9          40          0.0805          -1.27184          0.1567
9          9          45          0.05802          -1.30014          0.17174
9          9          50          0.04126          -1.31873          0.18018
9          9          55          0.02593          -1.32706          0.18004
9          9          60          0.01077          -1.32657          0.1709
9          9          65          -0.00439          -1.31159          0.14981
9          9          70          -0.01298          -1.28322          0.12406
11          9          70          -0.00214          -1.25963          0.14673
11          9          65          0.00634          -1.28017          0.18043
11          9          60          0.01658          -1.28855          0.20475
11          9          55          0.02711          -1.2877          0.21472
11          9          50          0.03884          -1.27994          0.21484
11          9          45          0.05265          -1.26506          0.20565
11          9          40          0.07229          -1.24165          0.1881
11          9          35          0.10108          -1.2049          0.16225
11          9          30          0.1434          -1.1454          0.12909
11          9          25          0.20025          -1.05115          0.09276
11          9          20          0.2553          -0.9085          0.06649
11          9          15          0.26665          -0.73716          0.05715
11          9          10          0.23491          -0.58596          0.04972
11          9          5          0.19238          -0.46875          0.03992
11          9          0          0.15498          -0.37772          0.03087
-9          11          0          0.19447          -0.37105          -0.01353
-9          11          5          0.2442          -0.46206          -0.01668
-9          11          10          0.30126          -0.58256          -0.01813
-9          11          15          0.34994          -0.74488          -0.01291
-9          11          20          0.34364          -0.93853          -0.00381
-9          11          25          0.27612          -1.1057          -0.01143
-9          11          30          0.19676          -1.21737          -0.03894
-9          11          35          0.13559          -1.28725          -0.07161
-9          11          40          0.09216          -1.3322          -0.10115
-9          11          45          0.0614          -1.35987          -0.12527
-9          11          50          0.03894          -1.37597          -0.14182
-9          11          55          0.01919          -1.38336          -0.1494
-9          11          60          -0.00161          -1.37723          -0.14457
-9          11          65          -0.02369          -1.35203          -0.12461
-9          11          70          -0.03434          -1.30664          -0.09713
-7          11          70          -0.04333          -1.3239          -0.06865
-7          11          65          -0.03266          -1.37511          -0.0868
-7          11          60          -0.00591          -1.40412          -0.10073
-7          11          55          0.02011          -1.4107          -0.10397
-7          11          50          0.04371          -1.40191          -0.09779
-7          11          45          0.06921          -1.38265          -0.08476
-7          11          40          0.10207          -1.34968          -0.0659
-7          11          35          0.14705          -1.29976          -0.04324
-7          11          30          0.20827          -1.22406          -0.01937
-7          11          25          0.28349          -1.10789          -0.00081
-7          11          20          0.34308          -0.94082          0.00285
-7          11          15          0.34699          -0.75093          -0.0051
-7          11          10          0.30177          -0.58892          -0.01018
-7          11          5          0.24572          -0.46692          -0.01015
-7          11          0          0.19599          -0.37446          -0.00847
-5          11          0          0.19703          -0.37719          -0.00342
-5          11          5          0.24672          -0.47043          -0.00368
-5          11          10          0.30252          -0.59322          -0.0024
-5          11          15          0.34516          -0.75497          0.00274
-5          11          20          0.34231          -0.94196          0.00991
-5          11          25          0.28755          -1.10795          0.00934
-5          11          30          0.21666          -1.22752          -0.00187
-5          11          35          0.15548          -1.30717          -0.01769
-5          11          40          0.10943          -1.36131          -0.03335
-5          11          45          0.0749          -1.39667          -0.04694
-5          11          50          0.04719          -1.41895          -0.05664
-5          11          55          0.02081          -1.42868          -0.06163
-5          11          60          -0.00884          -1.42206          -0.06013
-5          11          65          -0.03838          -1.38997          -0.05204
-5          11          70          -0.04917          -1.33655          -0.04092
-3          11          70          -0.05256          -1.34466          -0.01461
-3          11          65          -0.04177          -1.39987          -0.01933
-3          11          60          -0.01041          -1.43288          -0.0227
-3          11          55          0.0215          -1.43993          -0.02221
-3          11          50          0.04978          -1.4289          -0.01838
-3          11          45          0.07904          -1.40595          -0.01174
-3          11          40          0.11439          -1.36792          -0.00338
-3          11          35          0.16063          -1.31115          0.00588
-3          11          30          0.22144          -1.22894          0.01428
-3          11          25          0.29045          -1.10789          0.01903
-3          11          20          0.34164          -0.94265          0.01701
-3          11          15          0.34417          -0.75746          0.0104
-3          11          10          0.30186          -0.59627          0.0052
-3          11          5          0.24751          -0.47279          0.00273
-3          11          0          0.19748          -0.37897          0.00165
-1          11          0          0.19764          -0.3799          0.00679
-1          11          5          0.24674          -0.47404          0.00914
-1          11          10          0.30129          -0.5977          0.01268
-1          11          15          0.34298          -0.75874          0.01794
-1          11          20          0.34102          -0.94245          0.02408
-1          11          25          0.29084          -1.10725          0.02845
-1          11          30          0.22292          -1.22862          0.02951
-1          11          35          0.16361          -1.31303          0.028
-1          11          40          0.11679          -1.37007          0.02515
-1          11          45          0.08121          -1.40916          0.02184
-1          11          50          0.05171          -1.434          0.01834
-1          11          55          0.02236          -1.44494          0.01509
-1          11          60          -0.01075          -1.43824          0.01292
-1          11          65          -0.04283          -1.4043          0.01176
-1          11          70          -0.05396          -1.34863          0.01138
1          11          70          -0.05329          -1.34916          0.03685
1          11          65          -0.04191          -1.40388          0.04233
1          11          60          -0.00974          -1.43795          0.0478
1          11          55          0.02335          -1.44446          0.05188
1          11          50          0.05233          -1.43254          0.05413
1          11          45          0.08169          -1.40754          0.05467
1          11          40          0.11727          -1.36884          0.05317
1          11          35          0.16295          -1.31082          0.04966
1          11          30          0.22228          -1.22696          0.04435
1          11          25          0.28902          -1.10605          0.03768
1          11          20          0.33908          -0.94166          0.03105
1          11          15          0.34085          -0.75832          0.02529
1          11          10          0.2999          -0.59787          0.0201
1          11          5          0.24647          -0.47375          0.01546
1          11          0          0.19717          -0.3798          0.0118
3          11          0          0.19614          -0.37882          0.01685
3          11          5          0.24494          -0.47249          0.02192
3          11          10          0.29912          -0.59597          0.02761
3          11          15          0.34037          -0.7567          0.03287
3          11          20          0.33845          -0.94086          0.0383
3          11          25          0.28612          -1.10457          0.04737
3          11          30          0.2188          -1.22482          0.05999
3          11          35          0.15999          -1.30684          0.07232
3          11          40          0.11513          -1.3634          0.08214
3          11          45          0.08081          -1.40178          0.08827
3          11          50          0.05242          -1.42628          0.09086
3          11          55          0.02446          -1.43765          0.08969
3          11          60          -0.00744          -1.43197          0.08368
3          11          65          -0.0392          -1.40019          0.0736
3          11          70          -0.05055          -1.34542          0.06282
5          11          70          -0.04588          -1.33786          0.0891
5          11          65          -0.03407          -1.39042          0.10603
5          11          60          -0.00381          -1.42059          0.12104
5          11          55          0.02564          -1.42534          0.12916
5          11          50          0.05147          -1.41358          0.12971
5          11          45          0.07792          -1.39007          0.12399
5          11          40          0.11051          -1.35383          0.11266
5          11          35          0.15437          -1.30039          0.09676
5          11          30          0.21299          -1.22167          0.07702
5          11          25          0.28152          -1.10369          0.05791
5          11          20          0.33634          -0.93965          0.04575
5          11          15          0.33964          -0.7539          0.04058
5          11          10          0.29678          -0.59271          0.03514
5          11          5          0.24328          -0.46986          0.02816
5          11          0          0.1947          -0.37681          0.02182
7          11          0          0.19248          -0.37419          0.02658
7          11          5          0.24081          -0.46616          0.03443
7          11          10          0.29518          -0.58785          0.04273
7          11          15          0.33831          -0.74963          0.04861
7          11          20          0.33424          -0.93849          0.05368
7          11          25          0.27399          -1.10225          0.06981
7          11          30          0.2036          -1.2161          0.09646
7          11          35          0.14596          -1.29054          0.12387
7          11          40          0.10386          -1.33993          0.14622
7          11          45          0.07354          -1.37283          0.16216
7          11          50          0.04967          -1.39412          0.17099
7          11          55          0.02695          -1.40551          0.17144
7          11          60          0.00115          -1.40173          0.1615
7          11          65          -0.02647          -1.37543          0.14072
7          11          70          -0.03868          -1.32621          0.11639
9          11          70          -0.02834          -1.30901          0.14413
9          11          65          -0.01554          -1.35219          0.17773
9          11          60          0.00751          -1.37277          0.20505
9          11          55          0.02798          -1.37456          0.21615
9          11          50          0.04707          -1.36535          0.21502
9          11          45          0.06755          -1.34685          0.20394
9          11          40          0.09483          -1.31879          0.18336
9          11          35          0.13399          -1.27544          0.15507
9          11          30          0.19027          -1.20811          0.11949
9          11          25          0.26372          -1.10052          0.08385
9          11          20          0.33069          -0.93703          0.06217
9          11          15          0.33882          -0.74384          0.05709
9          11          10          0.2924          -0.58154          0.05055
9          11          5          0.23773          -0.46143          0.04047
9          11          0          0.18971          -0.37073          0.03121
-7          13          0          0.22806          -0.3602          -0.0118
-7          13          5          0.2882          -0.44947          -0.01473
-7          13          10          0.35958          -0.57136          -0.01607
-7          13          15          0.42516          -0.74516          -0.01023
-7          13          20          0.42552          -0.96535          0.00284
-7          13          25          0.34215          -1.15256          0.00054
-7          13          30          0.24651          -1.27463          -0.02208
-7          13          35          0.17217          -1.35192          -0.05117
-7          13          40          0.11873          -1.40322          -0.07836
-7          13          45          0.08011          -1.43718          -0.10146
-7          13          50          0.05042          -1.45889          -0.11786
-7          13          55          0.02181          -1.4693          -0.12485
-7          13          60          -0.0123          -1.46397          -0.12106
-7          13          65          -0.0528          -1.42664          -0.10359
-7          13          70          -0.06837          -1.35213          -0.08265
-5          13          70          -0.07501          -1.36273          -0.05067
-5          13          65          -0.05975          -1.43786          -0.06234
-5          13          60          -0.01611          -1.47909          -0.0726
-5          13          55          0.02264          -1.48499          -0.07459
-5          13          50          0.05467          -1.47336          -0.06876
-5          13          45          0.08709          -1.4489          -0.05671
-5          13          40          0.12755          -1.41183          -0.04025
-5          13          35          0.18248          -1.35721          -0.02158
-5          13          30          0.25637          -1.27503          -0.00225
-5          13          25          0.34778          -1.15065          0.01145
-5          13          20          0.42257          -0.96444          0.01063
-5          13          15          0.42258          -0.74985          -0.00046
-5          13          10          0.36002          -0.57689          -0.00646
-5          13          5          0.28965          -0.45314          -0.00697
-5          13          0          0.22959          -0.36276          -0.00582
-3          13          0          0.23022          -0.36455          0.00018
-3          13          5          0.28996          -0.45587          0.00078
-3          13          10          0.35981          -0.57978          0.00275
-3          13          15          0.41949          -0.75276          0.00879
-3          13          20          0.42035          -0.96321          0.01807
-3          13          25          0.34942          -1.14741          0.02138
-3          13          30          0.2616          -1.27433          0.01531
-3          13          35          0.18886          -1.35893          0.00481
-3          13          40          0.13317          -1.41549          -0.00601
-3          13          45          0.09168          -1.4549          -0.01624
-3          13          50          0.05778          -1.48155          -0.02437
-3          13          55          0.02347          -1.49395          -0.02903
-3          13          60          -0.01821          -1.48783          -0.02917
-3          13          65          -0.06372          -1.44607          -0.02506
-3          13          70          -0.07861          -1.36946          -0.01993
-1          13          70          -0.08021          -1.3732          0.00923
-1          13          65          -0.06508          -1.44928          0.0099
-1          13          60          -0.01865          -1.4911          0.01123
-1          13          55          0.02446          -1.49818          0.01378
-1          13          50          0.05971          -1.48402          0.0174
-1          13          45          0.09468          -1.45791          0.0214
-1          13          40          0.13642          -1.41695          0.0257
-1          13          35          0.19173          -1.35839          0.02925
-1          13          30          0.26452          -1.2731          0.03122
-1          13          25          0.35075          -1.1458          0.03043
-1          13          20          0.41858          -0.96216          0.02522
-1          13          15          0.41767          -0.75373          0.01758
-1          13          10          0.35906          -0.58147          0.01184
-1          13          5          0.29033          -0.45684          0.00836
-1          13          0          0.23052          -0.36532          0.00615
1          13          0          0.22981          -0.36542          0.01209
1          13          5          0.28957          -0.457          0.01605
1          13          10          0.35857          -0.58119          0.02088
1          13          15          0.41702          -0.75347          0.02628
1          13          20          0.41803          -0.962          0.03211
1          13          25          0.34964          -1.14468          0.03922
1          13          30          0.26387          -1.27185          0.04663
1          13          35          0.19142          -1.35682          0.05279
1          13          40          0.13647          -1.4152          0.0567
1          13          45          0.09528          -1.45663          0.05835
1          13          50          0.06075          -1.48339          0.05803
1          13          55          0.02554          -1.49726          0.05535
1          13          60          -0.01749          -1.49132          0.05074
1          13          65          -0.064          -1.44944          0.04439
1          13          70          -0.07967          -1.3733          0.03845
3          13          70          -0.07676          -1.37072          0.06781
3          13          65          -0.06087          -1.44668          0.07971
3          13          60          -0.01475          -1.48735          0.09161
