% X,Y,Z(stage),Zmagnet,Field X (T),Field Y (T),Field Z (T),t_hall_begin,2.362
-0.19685039,-0.39370078,8.26739979,5.90539979,-0.00395559,0.71059407,-0.1365306,"5,219.97",
-0.19685039,-0.39370078,8.46440029,6.10240029,-0.00415927,0.63295349,-0.14193924,"5,341.60",
-0.19685039,-0.39370078,8.66119957,6.29919957,-0.00457863,0.55390028,-0.1414491,"5,463.36",
-0.19685039,-0.39370078,8.85820007,6.49620007,-0.00482533,0.4773899,-0.13506529,"5,584.99",
-0.19685039,-0.39370078,9.05480003,6.69280003,-0.00487798,0.4073564,-0.12368395,"5,706.52",
-0.19685039,-0.39370078,9.25160027,6.88960027,-0.00470704,0.34444601,-0.11010974,"5,828.26",
-0.19685039,-0.39370078,9.44859982,7.08659982,-0.00430961,0.29027526,-0.09599914,"5,949.84",
-0.19685039,-0.39370078,9.64540005,7.28340005,-0.00383564,0.24388761,-0.08215938,"6,071.42",
-0.19685039,-0.39370078,9.84220028,7.48020028,-0.00330528,0.20489711,-0.069649,"6,192.88",
-0.19685039,-0.39370078,10.03899956,7.67699956,-0.0028182,0.17249675,-0.05848571,"6,314.52",
-0.19685039,-0.39370078,10.23620033,7.87420033,-0.00233759,0.14524116,-0.04895761,"6,436.02",
-0.19685039,-0.39370078,10.43280029,8.07080029,-0.00199958,0.12259977,-0.04101169,"6,558.26",
-0.19685039,-0.39370078,10.62959957,8.26759957,-0.00164872,0.10375333,-0.03425314,"6,679.72",
-0.19685039,-0.39370078,10.8263998,8.4643998,-0.00137675,0.08804488,-0.02873105,"6,801.42",
-0.19685039,-0.39370078,11.02340031,8.66140031,-0.00117513,0.07497259,-0.02404565,"6,922.93",
-0.19685039,-0.19685039,0.0002,-2.3618,-0.00113037,0.07695328,0.01308461,77.1261,
-0.19685039,-0.19685039,0.19660001,-2.16539999,-0.00134762,0.09009544,0.01564415,199.0061,
-0.19685039,-0.19685039,0.39340001,-1.96859999,-0.00162224,0.10690731,0.0190882,321.0661,
-0.19685039,-0.19685039,0.59039998,-1.77160002,-0.00193002,0.12736743,0.02321747,442.7861,
-0.19685039,-0.19685039,0.78740001,-1.57459999,-0.00232562,0.15251687,0.02857576,564.7561,
-0.19685039,-0.19685039,0.98400003,-1.37799997,-0.00280577,0.18365903,0.03512679,686.6662,
-0.19685039,-0.19685039,1.18079996,-1.18120004,-0.00354854,0.22190491,0.04362276,808.8571,
-0.19685039,-0.19685039,1.37759995,-0.98440005,-0.00421841,0.27048265,0.05453078,930.6362,
-0.19685039,-0.19685039,1.57459998,-0.78740002,-0.00517552,0.32962028,0.06848906,"1,052.78",
-0.19685039,-0.19685039,1.77139997,-0.59060003,-0.00620213,0.4051887,0.08572398,"1,175.20",
-0.19685039,-0.19685039,1.96819997,-0.39380003,-0.0073519,0.50032629,0.10701902,"1,297.29",
-0.19685039,-0.19685039,2.1652,-0.1968,-0.00793374,0.6173674,0.12982957,"1,419.45",
-0.19685039,-0.19685039,2.36199999,-1E-08,-0.00747513,0.76015701,0.15014458,"1,541.54",
-0.19685039,-0.19685039,2.55879998,0.19679998,-0.00596968,0.9172811,0.15860045,"1,663.30",
-0.19685039,-0.19685039,2.75559998,0.39359998,-0.00484873,1.07472204,0.14952743,"1,785.29",
-0.19685039,-0.19685039,2.95239997,0.59039997,-0.0062931,1.2124,0.12514894,"1,907.33",
-0.19685039,-0.19685039,3.1494,0.7874,-0.00993231,1.31967043,0.09809699,"2,029.33",
-0.19685039,-0.19685039,3.34640002,0.98440002,-0.01428397,1.39648098,0.0740565,"2,150.96",
-0.19685039,-0.19685039,3.54299998,1.18099998,-0.0180531,1.4505443,0.05607366,"2,272.93",
-0.19685039,-0.19685039,3.73979998,1.37779998,-0.02060368,1.48789639,0.04201478,"2,394.79",
-0.19685039,-0.19685039,3.9368,1.5748,-0.02199634,1.50995526,0.02787231,"2,516.82",
-0.19685039,-0.19685039,4.13360023,1.77160023,-0.02176939,1.51574415,0.01322394,"2,638.78",
-0.19685039,-0.19685039,4.33039999,1.96839999,-0.02056922,1.50422806,-0.00045523,"2,760.87",
-0.19685039,-0.19685039,4.52740002,2.16540002,-0.0187773,1.47839083,-0.00912788,"2,883.07",
-0.19685039,-0.19685039,4.72440004,2.36240004,-0.01708623,1.44732308,-0.0100095,"3,005.18",
-0.19685039,-0.19685039,4.921,2.559,-0.01560404,1.41998543,-0.00559887,"3,127.16",
-0.19685039,-0.19685039,5.11780024,2.75580024,-0.01445461,1.39942507,-0.00108542,"3,249.36",
-0.19685039,-0.19685039,5.31459999,2.95259999,-0.01371616,1.38325638,0.00083157,"3,371.34",
-0.19685039,-0.19685039,5.51179981,3.14979981,-0.01316409,1.36911349,-0.00018786,"3,493.45",
-0.19685039,-0.19685039,5.70839977,3.34639977,-0.01262752,1.35257925,-0.00397295,"3,615.73",
-0.19685039,-0.19685039,5.9053998,3.5433998,-0.01205572,1.33183207,-0.01038512,"3,737.92",
-0.19685039,-0.19685039,6.10200024,3.74000024,-0.01148196,1.30328793,-0.01859914,"3,860.46",
-0.19685039,-0.19685039,6.29899979,3.93699979,-0.01095182,1.26596989,-0.02696529,"3,982.20",
-0.19685039,-0.19685039,6.49580002,4.13380002,-0.01060884,1.22046904,-0.03353316,"4,104.06",
-0.19685039,-0.19685039,6.69259977,4.33059977,-0.01025332,1.1700211,-0.03710216,"4,226.44",
-0.19685039,-0.19685039,6.88940001,4.52740001,-0.00972045,1.11830448,-0.03801987,"4,348.31",
-0.19685039,-0.19685039,7.08640003,4.72440003,-0.00887462,1.06617054,-0.03808043,"4,470.53",
-0.19685039,-0.19685039,7.28340006,4.92140006,-0.00794052,1.01438994,-0.03910071,"4,592.37",
-0.19685039,-0.19685039,7.48019981,5.11819981,-0.00691297,0.96166519,-0.04162079,"4,714.27",
-0.19685039,-0.19685039,7.67679977,5.31479977,-0.00595511,0.90544981,-0.04572323,"4,836.25",
-0.19685039,-0.19685039,7.8737998,5.5117998,-0.00521432,0.84453539,-0.05103078,"4,957.95",
-0.19685039,-0.19685039,8.07059956,5.70859956,-0.00466239,0.77809934,-0.05676829,"5,079.99",
-0.19685039,-0.19685039,8.26739979,5.90539979,-0.00436227,0.70646962,-0.06145444,"5,201.53",
-0.19685039,-0.19685039,8.46440029,6.10240029,-0.00422681,0.63176574,-0.06460751,"5,323.22",
-0.19685039,-0.19685039,8.66119957,6.29919957,-0.00407334,0.55602793,-0.06469001,"5,445.02",
-0.19685039,-0.19685039,8.85820007,6.49620007,-0.00403894,0.48262777,-0.06256749,"5,566.63",
-0.19685039,-0.19685039,9.05480003,6.69280003,-0.00384317,0.41415257,-0.05785414,"5,688.17",
-0.19685039,-0.19685039,9.25160027,6.88960027,-0.00354206,0.35220505,-0.05167078,"5,809.82",
-0.19685039,-0.19685039,9.44859982,7.08659982,-0.00320837,0.29817354,-0.04551815,"5,931.37",
-0.19685039,-0.19685039,9.64540005,7.28340005,-0.00285736,0.25134465,-0.03945375,"6,053.01",
-0.19685039,-0.19685039,9.84220028,7.48020028,-0.00241786,0.21159283,-0.03330335,"6,174.48",
-0.19685039,-0.19685039,10.03899956,7.67699956,-0.00210869,0.17821759,-0.02816388,"6,296.25",
-0.19685039,-0.19685039,10.23620033,7.87420033,-0.00178478,0.15011652,-0.0238075,"6,417.68",
-0.19685039,-0.19685039,10.43280029,8.07080029,-0.00149068,0.1268332,-0.01994408,"6,539.87",
-0.19685039,-0.19685039,10.62959957,8.26759957,-0.00129303,0.10726172,-0.01683969,"6,661.40",
-0.19685039,-0.19685039,10.8263998,8.4643998,-0.00105907,0.0909415,-0.01415016,"6,782.97",
-0.19685039,-0.19685039,11.02340031,8.66140031,-0.00084938,0.07741273,-0.0117885,"6,904.60",
-0.19685039,0,0.0002,-2.3618,-0.0006167,0.07778351,0.00016327,58.5861,
-0.19685039,0,0.19660001,-2.16539999,-0.00069161,0.0911235,0.0001831,180.6761,
-0.19685039,0,0.39340001,-1.96859999,-0.00083781,0.10817726,0.00008871,302.6561,
-0.19685039,0,0.59039998,-1.77160002,-0.00094155,0.12901547,0.00006951,424.4561,
-0.19685039,0,0.78740001,-1.57459999,-0.00103372,0.15453972,0.00002813,546.2561,
-0.19685039,0,0.98400003,-1.37799997,-0.00120123,0.18622443,-0.00006578,668.2261,
-0.19685039,0,1.18079996,-1.18120004,-0.00139564,0.22514388,-0.00001927,790.4161,
-0.19685039,0,1.37759995,-0.98440005,-0.00147387,0.27451088,-0.00051233,912.2561,
-0.19685039,0,1.57459998,-0.78740002,-0.00166309,0.33499879,-0.00052613,"1,034.29",
-0.19685039,0,1.77139997,-0.59060003,-0.0018492,0.41153979,-0.000768,"1,156.70",
-0.19685039,0,1.96819997,-0.39380003,-0.0021039,0.50784067,-0.0012405,"1,278.75",
-0.19685039,0,2.1652,-0.1968,-0.00236382,0.62501358,-0.00094462,"1,400.89",
-0.19685039,0,2.36199999,-1E-08,-0.00292556,0.76440829,-0.0008723,"1,523.10",
-0.19685039,0,2.55879998,0.19679998,-0.00359799,0.91563105,-0.00035446,"1,644.78",
-0.19685039,0,2.75559998,0.39359998,-0.00451073,1.06652311,0.00131506,"1,766.93",
-0.19685039,0,2.95239997,0.59039997,-0.00509703,1.19914507,0.00310715,"1,888.90",
-0.19685039,0,3.1494,0.7874,-0.00537,1.30431084,0.00677549,"2,010.80",
-0.19685039,0,3.34640002,0.98440002,-0.00522075,1.38094238,0.00918043,"2,132.54",
-0.19685039,0,3.54299998,1.18099998,-0.00495805,1.43508991,0.01079352,"2,254.45",
-0.19685039,0,3.73979998,1.37779998,-0.00475647,1.47132763,0.0125662,"2,376.41",
-0.19685039,0,3.9368,1.5748,-0.00461832,1.49269547,0.01396819,"2,498.43",
-0.19685039,0,4.13360023,1.77160023,-0.0046853,1.49839863,0.01548386,"2,620.39",
-0.19685039,0,4.33039999,1.96839999,-0.00498027,1.48930582,0.01692971,"2,742.39",
-0.19685039,0,4.52740002,2.16540002,-0.00555732,1.46820702,0.0178964,"2,864.41",
-0.19685039,0,4.72440004,2.36240004,-0.00605707,1.44155525,0.01817926,"2,986.81",
-0.19685039,0,4.921,2.559,-0.00685053,1.41678423,0.01766741,"3,108.82",
-0.19685039,0,5.11780024,2.75580024,-0.00753303,1.39697937,0.01681281,"3,230.88",
-0.19685039,0,5.31459999,2.95259999,-0.00813164,1.38039364,0.01601453,"3,352.90",
-0.19685039,0,5.51179981,3.14979981,-0.00862436,1.36549429,0.01528498,"3,475.00",
-0.19685039,0,5.70839977,3.34639977,-0.00901321,1.34874014,0.0147389,"3,597.19",
-0.19685039,0,5.9053998,3.5433998,-0.00930933,1.32727942,0.01445027,"3,719.48",
-0.19685039,0,6.10200024,3.74000024,-0.00950482,1.29859175,0.01433217,"3,841.98",
-0.19685039,0,6.29899979,3.93699979,-0.00951585,1.26206936,0.01430637,"3,963.76",
-0.19685039,0,6.49580002,4.13380002,-0.00934901,1.2182506,0.01437533,"4,085.66",
-0.19685039,0,6.69259977,4.33059977,-0.00906878,1.16931767,0.01416222,"4,207.91",
-0.19685039,0,6.88940001,4.52740001,-0.00868117,1.1181889,0.01394815,"4,329.92",
-0.19685039,0,7.08640003,4.72440003,-0.00823352,1.06620564,0.01380883,"4,452.09",
-0.19685039,0,7.28340006,4.92140006,-0.00779389,1.01411461,0.01375269,"4,573.98",
-0.19685039,0,7.48019981,5.11819981,-0.00721951,0.96044745,0.01326963,"4,695.86",
-0.19685039,0,7.67679977,5.31479977,-0.00668657,0.90390839,0.01324,"4,817.82",
-0.19685039,0,7.8737998,5.5117998,-0.00612502,0.84269127,0.01293229,"4,939.61",
-0.19685039,0,8.07059956,5.70859956,-0.00551325,0.77646584,0.01240293,"5,061.56",
-0.19685039,0,8.26739979,5.90539979,-0.0048733,0.70531916,0.01180607,"5,183.26",
-0.19685039,0,8.46440029,6.10240029,-0.0043012,0.63148359,0.01093808,"5,304.82",
-0.19685039,0,8.66119957,6.29919957,-0.00374784,0.55658764,0.00999101,"5,426.75",
-0.19685039,0,8.85820007,6.49620007,-0.00319521,0.48404302,0.00879918,"5,548.39",
-0.19685039,0,9.05480003,6.69280003,-0.0027841,0.41618919,0.00750755,"5,669.87",
-0.19685039,0,9.25160027,6.88960027,-0.0023481,0.35447783,0.0063506,"5,791.37",
-0.19685039,0,9.44859982,7.08659982,-0.0020001,0.30047678,0.00492689,"5,912.96",
-0.19685039,0,9.64540005,7.28340005,-0.00171432,0.25356089,0.00396904,"6,034.77",
-0.19685039,0,9.84220028,7.48020028,-0.00135242,0.21359946,0.00342715,"6,156.10",
-0.19685039,0,10.03899956,7.67699956,-0.00119201,0.17995365,0.00261529,"6,277.83",
-0.19685039,0,10.23620033,7.87420033,-0.0009853,0.15167751,0.00197576,"6,399.34",
-0.19685039,0,10.43280029,8.07080029,-0.0008568,0.12818441,0.00162094,"6,521.21",
-0.19685039,0,10.62959957,8.26759957,-0.00075474,0.10830266,0.00112297,"6,643.10",
-0.19685039,0,10.8263998,8.4643998,-0.00067246,0.09195934,0.00074627,"6,764.67",
-0.19685039,0,11.02340031,8.66140031,-0.00051397,0.07811303,0.00063189,"6,886.27",
-0.19685039,0.19685039,0.0002,-2.3618,-0.00001178,0.07676963,-0.01278014,40.0161,
-0.19685039,0.19685039,0.19660001,-2.16539999,0.00003109,0.08990996,-0.01537058,162.3061,
-0.19685039,0.19685039,0.39340001,-1.96859999,0.00006752,0.10656974,-0.01868304,284.2061,
-0.19685039,0.19685039,0.59039998,-1.77160002,0.00021579,0.12699112,-0.02299469,406.0161,
-0.19685039,0.19685039,0.78740001,-1.57459999,0.00041193,0.15202636,-0.02840287,527.9061,
-0.19685039,0.19685039,0.98400003,-1.37799997,0.00063946,0.18304161,-0.03531571,649.8861,
-0.19685039,0.19685039,1.18079996,-1.18120004,0.00103134,0.22115699,-0.04377715,771.9661,
-0.19685039,0.19685039,1.37759995,-0.98440005,0.00156129,0.26875638,-0.05489716,893.8561,
-0.19685039,0.19685039,1.57459998,-0.78740002,0.00228204,0.32822262,-0.06924717,"1,015.85",
-0.19685039,0.19685039,1.77139997,-0.59060003,0.00309625,0.40366835,-0.08716645,"1,138.12",
-0.19685039,0.19685039,1.96819997,-0.39380003,0.00384129,0.49861683,-0.10911967,"1,260.21",
-0.19685039,0.19685039,2.1652,-0.1968,0.00393991,0.61585001,-0.13277665,"1,382.48",
-0.19685039,0.19685039,2.36199999,-1E-08,0.00268023,0.75838322,-0.15328483,"1,504.68",
-0.19685039,0.19685039,2.55879998,0.19679998,-0.00049983,0.91844753,-0.1601754,"1,626.45",
-0.19685039,0.19685039,2.75559998,0.39359998,-0.00355032,1.07838396,-0.14740955,"1,748.52",
-0.19685039,0.19685039,2.95239997,0.59039997,-0.00339785,1.2170814,-0.11818806,"1,870.55",
-0.19685039,0.19685039,3.1494,0.7874,0.00030028,1.32486347,-0.0844693,"1,992.35",
-0.19685039,0.19685039,3.34640002,0.98440002,0.00528713,1.40137982,-0.05571751,"2,114.14",
-0.19685039,0.19685039,3.54299998,1.18099998,0.00998847,1.45560211,-0.03389974,"2,236.06",
-0.19685039,0.19685039,3.73979998,1.37779998,0.0133623,1.49288954,-0.01703545,"2,358.01",
-0.19685039,0.19685039,3.9368,1.5748,0.01510876,1.51525425,-0.00014284,"2,480.11",
-0.19685039,0.19685039,4.13360023,1.77160023,0.01507801,1.52197413,0.01802309,"2,601.86",
-0.19685039,0.19685039,4.33039999,1.96839999,0.01303781,1.51019377,0.03486337,"2,724.00",
-0.19685039,0.19685039,4.52740002,2.16540002,0.01009369,1.48304171,0.04587128,"2,845.89",
-0.19685039,0.19685039,4.72440004,2.36240004,0.00659525,1.45003285,0.04722242,"2,968.29",
-0.19685039,0.19685039,4.921,2.559,0.00317096,1.42102389,0.04135363,"3,090.47",
-0.19685039,0.19685039,5.11780024,2.75580024,0.00023231,1.39995379,0.03486737,"3,212.42",
-0.19685039,0.19685039,5.31459999,2.95259999,-0.0019474,1.38422054,0.03103194,"3,334.46",
-0.19685039,0.19685039,5.51179981,3.14979981,-0.00370459,1.37008566,0.03051429,"3,456.54",
-0.19685039,0.19685039,5.70839977,3.34639977,-0.00533175,1.35438742,0.03330268,"3,578.76",
-0.19685039,0.19685039,5.9053998,3.5433998,-0.00666945,1.33402933,0.03911656,"3,700.94",
-0.19685039,0.19685039,6.10200024,3.74000024,-0.00771486,1.3058267,0.04723048,"3,823.44",
-0.19685039,0.19685039,6.29899979,3.93699979,-0.0082936,1.26860022,0.05556307,"3,945.40",
-0.19685039,0.19685039,6.49580002,4.13380002,-0.00833784,1.22287373,0.0622382,"4,067.21",
-0.19685039,0.19685039,6.69259977,4.33059977,-0.00808069,1.17249502,0.06578057,"4,189.33",
-0.19685039,0.19685039,6.88940001,4.52740001,-0.00784439,1.11941446,0.06633348,"4,311.54",
-0.19685039,0.19685039,7.08640003,4.72440003,-0.00773829,1.06734842,0.06580385,"4,433.38",
-0.19685039,0.19685039,7.28340006,4.92140006,-0.00779579,1.01552071,0.06626587,"4,555.55",
-0.19685039,0.19685039,7.48019981,5.11819981,-0.0077898,0.96247849,0.0682421,"4,677.43",
-0.19685039,0.19685039,7.67679977,5.31479977,-0.00761993,0.9061253,0.07214935,"4,799.39",
-0.19685039,0.19685039,7.8737998,5.5117998,-0.00726076,0.84506773,0.07691275,"4,921.23",
-0.19685039,0.19685039,8.07059956,5.70859956,-0.00659806,0.77869424,0.08202838,"5,043.04",
-0.19685039,0.19685039,8.26739979,5.90539979,-0.005643,0.70674285,0.08559048,"5,164.89",
-0.19685039,0.19685039,8.46440029,6.10240029,-0.00445347,0.63160423,0.08675504,"5,286.45",
-0.19685039,0.19685039,8.66119957,6.29919957,-0.00328154,0.55559858,0.08468182,"5,408.30",
-0.19685039,0.19685039,8.85820007,6.49620007,-0.00228222,0.48188795,0.0801036,"5,529.86",
-0.19685039,0.19685039,9.05480003,6.69280003,-0.00147257,0.41344022,0.07264851,"5,651.48",
-0.19685039,0.19685039,9.25160027,6.88960027,-0.00086186,0.35142841,0.06451324,"5,773.04",
-0.19685039,0.19685039,9.44859982,7.08659982,-0.00056341,0.29733051,0.05571796,"5,894.58",
-0.19685039,0.19685039,9.64540005,7.28340005,-0.0003511,0.25061731,0.04735451,"6,016.33",
-0.19685039,0.19685039,9.84220028,7.48020028,-0.0001967,0.21099431,0.03984138,"6,137.78",
-0.19685039,0.19685039,10.03899956,7.67699956,-0.0001907,0.17771351,0.03332343,"6,259.45",
-0.19685039,0.19685039,10.23620033,7.87420033,-0.00018387,0.14975388,0.02788352,"6,380.95",
-0.19685039,0.19685039,10.43280029,8.07080029,-0.00014482,0.12653059,0.02300114,"6,502.76",
-0.19685039,0.19685039,10.62959957,8.26759957,-0.00016857,0.10700728,0.01909515,"6,624.73",
-0.19685039,0.19685039,10.8263998,8.4643998,-0.00013425,0.09079876,0.01583155,"6,746.21",
-0.19685039,0.19685039,11.02340031,8.66140031,-0.00012814,0.07726694,0.01313171,"6,867.92",
-0.19685039,0.39370078,0.0002,-2.3618,0.00063069,0.07400454,-0.02524716,21.9362,
-0.19685039,0.39370078,0.19660001,-2.16539999,0.00081641,0.08646099,-0.03041449,144.2964,
-0.19685039,0.39370078,0.39340001,-1.96859999,0.001149,0.10238507,-0.03703201,266.0962,
-0.19685039,0.39370078,0.59039998,-1.77160002,0.00150869,0.121659,-0.04524681,387.9761,
-0.19685039,0.39370078,0.78740001,-1.57459999,0.0020319,0.145308,-0.05568591,509.6861,
-0.19685039,0.39370078,0.98400003,-1.37799997,0.00268271,0.17426932,-0.06898779,631.9061,
-0.19685039,0.39370078,1.18079996,-1.18120004,0.00357951,0.21001245,-0.08568677,753.9361,
-0.19685039,0.39370078,1.37759995,-0.98440005,0.00480511,0.25466344,-0.10733563,875.8161,
-0.19685039,0.39370078,1.57459998,-0.78740002,0.00639366,0.31030096,-0.13520745,997.8061,
-0.19685039,0.39370078,1.77139997,-0.59060003,0.00850943,0.38095202,-0.1701848,"1,120.08",
-0.19685039,0.39370078,1.96819997,-0.39380003,0.01081676,0.47144531,-0.2151846,"1,242.27",
-0.19685039,0.39370078,2.1652,-0.1968,0.01214855,0.58734626,-0.26730922,"1,364.33",
-0.19685039,0.39370078,2.36199999,-1E-08,0.0105212,0.73875522,-0.31657737,"1,486.52",
-0.19685039,0.39370078,2.55879998,0.19679998,0.00372447,0.92370953,-0.34111925,"1,608.42",
-0.19685039,0.39370078,2.75559998,0.39359998,-0.00419166,1.1135714,-0.31400829,"1,730.48",
-0.19685039,0.39370078,2.95239997,0.59039997,-0.00495526,1.26933626,-0.24732791,"1,852.34",
-0.19685039,0.39370078,3.1494,0.7874,0.00161785,1.38171562,-0.17611788,"1,974.22",
-0.19685039,0.39370078,3.34640002,0.98440002,0.01126629,1.45583758,-0.11820114,"2,096.11",
-0.19685039,0.39370078,3.54299998,1.18099998,0.02051326,1.50661987,-0.0787866,"2,218.03",
-0.19685039,0.39370078,3.73979998,1.37779998,0.02659985,1.54864172,-0.05015272,"2,339.97",
-0.19685039,0.39370078,3.9368,1.5748,0.03003739,1.57862858,-0.0168142,"2,461.97",
-0.19685039,0.39370078,4.13360023,1.77160023,0.02963053,1.58709816,0.02180854,"2,583.66",
-0.19685039,0.39370078,4.33039999,1.96839999,0.02601334,1.56988835,0.06164782,"2,705.96",
-0.19685039,0.39370078,4.52740002,2.16540002,0.02202956,1.52264189,0.08915305,"2,827.81",
-0.19685039,0.39370078,4.72440004,2.36240004,0.01794126,1.46729092,0.08795816,"2,950.15",
-0.19685039,0.39370078,4.921,2.559,0.01203363,1.42771773,0.06847959,"3,072.29",
-0.19685039,0.39370078,5.11780024,2.75580024,0.00642397,1.40639128,0.05210003,"3,194.33",
-0.19685039,0.39370078,5.31459999,2.95259999,0.00251687,1.39348692,0.04418616,"3,316.44",
-0.19685039,0.39370078,5.51179981,3.14979981,-0.0004267,1.38236574,0.04356296,"3,438.52",
-0.19685039,0.39370078,5.70839977,3.34639977,-0.00331041,1.36983618,0.0496967,"3,560.70",
-0.19685039,0.39370078,5.9053998,3.5433998,-0.00588889,1.35223669,0.06245295,"3,682.86",
-0.19685039,0.39370078,6.10200024,3.74000024,-0.00794355,1.32480864,0.08069376,"3,805.40",
-0.19685039,0.39370078,6.29899979,3.93699979,-0.00890388,1.28504852,0.0998595,"3,927.38",
-0.19685039,0.39370078,6.49580002,4.13380002,-0.00856192,1.23445591,0.11424083,"4,049.17",
-0.19685039,0.39370078,6.69259977,4.33059977,-0.00770779,1.17785896,0.12060786,"4,171.15",
-0.19685039,0.39370078,6.88940001,4.52740001,-0.00719281,1.12165512,0.11988223,"4,293.51",
-0.19685039,0.39370078,7.08640003,4.72440003,-0.0073472,1.06886677,0.11766591,"4,415.31",
-0.19685039,0.39370078,7.28340006,4.92140006,-0.00803415,1.01810583,0.11790052,"4,537.57",
-0.19685039,0.39370078,7.48019981,5.11819981,-0.00855285,0.96723055,0.12221209,"4,659.43",
-0.19685039,0.39370078,7.67679977,5.31479977,-0.00889129,0.91231322,0.13030085,"4,781.22",
-0.19685039,0.39370078,7.8737998,5.5117998,-0.00875594,0.8523024,0.14101131,"4,903.13",
-0.19685039,0.39370078,8.07059956,5.70859956,-0.00805384,0.78504323,0.15238216,"5,025.00",
-0.19685039,0.39370078,8.26739979,5.90539979,-0.00657097,0.71125235,0.16102868,"5,146.91",
-0.19685039,0.39370078,8.46440029,6.10240029,-0.00471901,0.63269471,0.16526192,"5,268.42",
-0.19685039,0.39370078,8.66119957,6.29919957,-0.00283047,0.55285424,0.16209113,"5,390.20",
-0.19685039,0.39370078,8.85820007,6.49620007,-0.00108791,0.47587089,0.15278734,"5,511.90",
-0.19685039,0.39370078,9.05480003,6.69280003,0.00012069,0.40534233,0.13924412,"5,633.49",
